"","Units","scenario","region","year","value","rundate"
"77","thous","PolicyReference","Africa_Western",2045,860599,2024-03-11 09:44:58
"78","thous","PolicyReference","Africa_Western",2050,924076,2024-03-11 09:44:58
"79","thous","PolicyReference","Africa_Western",2055,982617,2024-03-11 09:44:58
"80","thous","PolicyReference","Africa_Western",2060,1036430,2024-03-11 09:44:58
"81","thous","PolicyReference","Africa_Western",2065,1086770,2024-03-11 09:44:58
"82","thous","PolicyReference","Africa_Western",2070,1133100,2024-03-11 09:44:58
"83","thous","PolicyReference","Africa_Western",2075,1174800,2024-03-11 09:44:58
"84","thous","PolicyReference","Africa_Western",2080,1211620,2024-03-11 09:44:58
"85","thous","PolicyReference","Africa_Western",2085,1243150,2024-03-11 09:44:58
"86","thous","PolicyReference","Africa_Western",2090,1269550,2024-03-11 09:44:58
"87","thous","PolicyReference","Africa_Western",2095,1291420,2024-03-11 09:44:58
"88","thous","PolicyReference","Africa_Western",2100,1309180,2024-03-11 09:44:58
"89","thous","PolicyReference","Argentina",1975,25866,2024-03-11 09:44:58
"90","thous","PolicyReference","Argentina",1990,32619,2024-03-11 09:44:58
"91","thous","PolicyReference","Argentina",2005,38893,2024-03-11 09:44:58
"92","thous","PolicyReference","Argentina",2010,40896,2024-03-11 09:44:58
"93","thous","PolicyReference","Argentina",2015,43075,2024-03-11 09:44:58
"94","thous","PolicyReference","Argentina",2020,44637,2024-03-11 09:44:58
"95","thous","PolicyReference","Argentina",2025,46040,2024-03-11 09:44:58
"96","thous","PolicyReference","Argentina",2030,47286,2024-03-11 09:44:58
"97","thous","PolicyReference","Argentina",2035,48376,2024-03-11 09:44:58
"98","thous","PolicyReference","Argentina",2040,49321,2024-03-11 09:44:58
"99","thous","PolicyReference","Argentina",2045,50052,2024-03-11 09:44:58
"100","thous","PolicyReference","Argentina",2050,50587,2024-03-11 09:44:58
"101","thous","PolicyReference","Argentina",2055,50920,2024-03-11 09:44:58
"102","thous","PolicyReference","Argentina",2060,51055,2024-03-11 09:44:58
"103","thous","PolicyReference","Argentina",2065,51051,2024-03-11 09:44:58
"104","thous","PolicyReference","Argentina",2070,50881,2024-03-11 09:44:58
"105","thous","PolicyReference","Argentina",2075,50559,2024-03-11 09:44:58
"106","thous","PolicyReference","Argentina",2080,50101,2024-03-11 09:44:58
"107","thous","PolicyReference","Argentina",2085,49577,2024-03-11 09:44:58
"108","thous","PolicyReference","Argentina",2090,49002,2024-03-11 09:44:58
"109","thous","PolicyReference","Argentina",2095,48379,2024-03-11 09:44:58
"110","thous","PolicyReference","Argentina",2100,47716,2024-03-11 09:44:58
"111","thous","PolicyReference","Australia_NZ",1975,16856,2024-03-11 09:44:58
"112","thous","PolicyReference","Australia_NZ",1990,20359,2024-03-11 09:44:58
"113","thous","PolicyReference","Australia_NZ",2005,24314,2024-03-11 09:44:58
"114","thous","PolicyReference","Australia_NZ",2010,26525,2024-03-11 09:44:58
"115","thous","PolicyReference","Australia_NZ",2015,28547,2024-03-11 09:44:58
"116","thous","PolicyReference","Australia_NZ",2020,30619,2024-03-11 09:44:58
"117","thous","PolicyReference","Australia_NZ",2025,32663,2024-03-11 09:44:58
"118","thous","PolicyReference","Australia_NZ",2030,34591,2024-03-11 09:44:58
"119","thous","PolicyReference","Australia_NZ",2035,36424,2024-03-11 09:44:58
"120","thous","PolicyReference","Australia_NZ",2040,38212,2024-03-11 09:44:58
"121","thous","PolicyReference","Australia_NZ",2045,39967,2024-03-11 09:44:58
"122","thous","PolicyReference","Australia_NZ",2050,41667,2024-03-11 09:44:58
"123","thous","PolicyReference","Australia_NZ",2055,43281,2024-03-11 09:44:58
"124","thous","PolicyReference","Australia_NZ",2060,44784,2024-03-11 09:44:58
"125","thous","PolicyReference","Australia_NZ",2065,46069,2024-03-11 09:44:58
"126","thous","PolicyReference","Australia_NZ",2070,47145,2024-03-11 09:44:58
"127","thous","PolicyReference","Australia_NZ",2075,48016,2024-03-11 09:44:58
"128","thous","PolicyReference","Australia_NZ",2080,48667,2024-03-11 09:44:58
"129","thous","PolicyReference","Australia_NZ",2085,49082,2024-03-11 09:44:58
"130","thous","PolicyReference","Australia_NZ",2090,49233,2024-03-11 09:44:58
"131","thous","PolicyReference","Australia_NZ",2095,49103,2024-03-11 09:44:58
"132","thous","PolicyReference","Australia_NZ",2100,48725,2024-03-11 09:44:58
"133","thous","PolicyReference","Brazil",1975,107216,2024-03-11 09:44:58
"134","thous","PolicyReference","Brazil",1990,149003,2024-03-11 09:44:58
"135","thous","PolicyReference","Brazil",2005,186127,2024-03-11 09:44:58
"136","thous","PolicyReference","Brazil",2010,195714,2024-03-11 09:44:58
"137","thous","PolicyReference","Brazil",2015,204472,2024-03-11 09:44:58
"138","thous","PolicyReference","Brazil",2020,212114,2024-03-11 09:44:58
"139","thous","PolicyReference","Brazil",2025,218835,2024-03-11 09:44:58
"140","thous","PolicyReference","Brazil",2030,224269,2024-03-11 09:44:58
"141","thous","PolicyReference","Brazil",2035,228418,2024-03-11 09:44:58
"142","thous","PolicyReference","Brazil",2040,231336,2024-03-11 09:44:58
"143","thous","PolicyReference","Brazil",2045,233038,2024-03-11 09:44:58
"144","thous","PolicyReference","Brazil",2050,233377,2024-03-11 09:44:58
"145","thous","PolicyReference","Brazil",2055,232304,2024-03-11 09:44:58
"146","thous","PolicyReference","Brazil",2060,230153,2024-03-11 09:44:58
"147","thous","PolicyReference","Brazil",2065,227015,2024-03-11 09:44:58
"148","thous","PolicyReference","Brazil",2070,223022,2024-03-11 09:44:58
"149","thous","PolicyReference","Brazil",2075,218264,2024-03-11 09:44:58
"150","thous","PolicyReference","Brazil",2080,212960,2024-03-11 09:44:58
"151","thous","PolicyReference","Brazil",2085,207279,2024-03-11 09:44:58
"152","thous","PolicyReference","Brazil",2090,201425,2024-03-11 09:44:58
"153","thous","PolicyReference","Brazil",2095,195525,2024-03-11 09:44:58
"154","thous","PolicyReference","Brazil",2100,189641,2024-03-11 09:44:58
"155","thous","PolicyReference","Canada",1975,23059,2024-03-11 09:44:58
"156","thous","PolicyReference","Canada",1990,27541,2024-03-11 09:44:58
"157","thous","PolicyReference","Canada",2005,32164,2024-03-11 09:44:58
"158","thous","PolicyReference","Canada",2010,34148,2024-03-11 09:44:58
"159","thous","PolicyReference","Canada",2015,36027,2024-03-11 09:44:58
"160","thous","PolicyReference","Canada",2020,37942,2024-03-11 09:44:58
"161","thous","PolicyReference","Canada",2025,39827,2024-03-11 09:44:58
"162","thous","PolicyReference","Canada",2030,41578,2024-03-11 09:44:58
"163","thous","PolicyReference","Canada",2035,43194,2024-03-11 09:44:58
"164","thous","PolicyReference","Canada",2040,44749,2024-03-11 09:44:58
"165","thous","PolicyReference","Canada",2045,46285,2024-03-11 09:44:58
"166","thous","PolicyReference","Canada",2050,47808,2024-03-11 09:44:58
"167","thous","PolicyReference","Canada",2055,49283,2024-03-11 09:44:58
"168","thous","PolicyReference","Canada",2060,50702,2024-03-11 09:44:58
"169","thous","PolicyReference","Canada",2065,51943,2024-03-11 09:44:58
"170","thous","PolicyReference","Canada",2070,53010,2024-03-11 09:44:58
"171","thous","PolicyReference","Canada",2075,53899,2024-03-11 09:44:58
"172","thous","PolicyReference","Canada",2080,54577,2024-03-11 09:44:58
"173","thous","PolicyReference","Canada",2085,55014,2024-03-11 09:44:58
"174","thous","PolicyReference","Canada",2090,55203,2024-03-11 09:44:58
"175","thous","PolicyReference","Canada",2095,55088,2024-03-11 09:44:58
"176","thous","PolicyReference","Canada",2100,54679,2024-03-11 09:44:58
"177","thous","PolicyReference","Central America and Caribbean",1975,45127,2024-03-11 09:44:58
"178","thous","PolicyReference","Central America and Caribbean",1990,59989,2024-03-11 09:44:58
"179","thous","PolicyReference","Central America and Caribbean",2005,75932,2024-03-11 09:44:58
"180","thous","PolicyReference","Central America and Caribbean",2010,80984,2024-03-11 09:44:58
"181","thous","PolicyReference","Central America and Caribbean",2015,86156,2024-03-11 09:44:58
"182","thous","PolicyReference","Central America and Caribbean",2020,90410,2024-03-11 09:44:58
"183","thous","PolicyReference","Central America and Caribbean",2025,94236,2024-03-11 09:44:58
"184","thous","PolicyReference","Central America and Caribbean",2030,97597,2024-03-11 09:44:58
"185","thous","PolicyReference","Central America and Caribbean",2035,100446,2024-03-11 09:44:58
"186","thous","PolicyReference","Central America and Caribbean",2040,102754,2024-03-11 09:44:58
"187","thous","PolicyReference","Central America and Caribbean",2045,104535,2024-03-11 09:44:58
"188","thous","PolicyReference","Central America and Caribbean",2050,105763,2024-03-11 09:44:58
"189","thous","PolicyReference","Central America and Caribbean",2055,106465,2024-03-11 09:44:58
"190","thous","PolicyReference","Central America and Caribbean",2060,106650,2024-03-11 09:44:58
"191","thous","PolicyReference","Central America and Caribbean",2065,106558,2024-03-11 09:44:58
"192","thous","PolicyReference","Central America and Caribbean",2070,106227,2024-03-11 09:44:58
"193","thous","PolicyReference","Central America and Caribbean",2075,105638,2024-03-11 09:44:58
"194","thous","PolicyReference","Central America and Caribbean",2080,104841,2024-03-11 09:44:58
"195","thous","PolicyReference","Central America and Caribbean",2085,103819,2024-03-11 09:44:58
"196","thous","PolicyReference","Central America and Caribbean",2090,102640,2024-03-11 09:44:58
"197","thous","PolicyReference","Central America and Caribbean",2095,101344,2024-03-11 09:44:58
"198","thous","PolicyReference","Central America and Caribbean",2100,99983,2024-03-11 09:44:58
"199","thous","PolicyReference","Central Asia",1975,51975,2024-03-11 09:44:58
"200","thous","PolicyReference","Central Asia",1990,68498,2024-03-11 09:44:58
"201","thous","PolicyReference","Central Asia",2005,76706,2024-03-11 09:44:58
"202","thous","PolicyReference","Central Asia",2010,81534,2024-03-11 09:44:58
"203","thous","PolicyReference","Central Asia",2015,88051,2024-03-11 09:44:58
"204","thous","PolicyReference","Central Asia",2020,91528,2024-03-11 09:44:58
"205","thous","PolicyReference","Central Asia",2025,94287,2024-03-11 09:44:58
"206","thous","PolicyReference","Central Asia",2030,96353,2024-03-11 09:44:58
"207","thous","PolicyReference","Central Asia",2035,97911,2024-03-11 09:44:58
"208","thous","PolicyReference","Central Asia",2040,99103,2024-03-11 09:44:58
"209","thous","PolicyReference","Central Asia",2045,99832,2024-03-11 09:44:58
"210","thous","PolicyReference","Central Asia",2050,99981,2024-03-11 09:44:58
"211","thous","PolicyReference","Central Asia",2055,99590,2024-03-11 09:44:58
"212","thous","PolicyReference","Central Asia",2060,98781,2024-03-11 09:44:58
"213","thous","PolicyReference","Central Asia",2065,97769,2024-03-11 09:44:58
"214","thous","PolicyReference","Central Asia",2070,96551,2024-03-11 09:44:58
"215","thous","PolicyReference","Central Asia",2075,95122,2024-03-11 09:44:58
"216","thous","PolicyReference","Central Asia",2080,93500,2024-03-11 09:44:58
"217","thous","PolicyReference","Central Asia",2085,91781,2024-03-11 09:44:58
"218","thous","PolicyReference","Central Asia",2090,90071,2024-03-11 09:44:58
"219","thous","PolicyReference","Central Asia",2095,88412,2024-03-11 09:44:58
"220","thous","PolicyReference","Central Asia",2100,86771,2024-03-11 09:44:58
"221","thous","PolicyReference","China",1975,930691,2024-03-11 09:44:58
"222","thous","PolicyReference","China",1990,1182960,2024-03-11 09:44:58
"223","thous","PolicyReference","China",2005,1338030,2024-03-11 09:44:58
"224","thous","PolicyReference","China",2010,1376320,2024-03-11 09:44:58
"225","thous","PolicyReference","China",2015,1414640,2024-03-11 09:44:58
"226","thous","PolicyReference","China",2020,1431260,2024-03-11 09:44:58
"227","thous","PolicyReference","China",2025,1437680,2024-03-11 09:44:58
"228","thous","PolicyReference","China",2030,1433380,2024-03-11 09:44:58
"229","thous","PolicyReference","China",2035,1417840,2024-03-11 09:44:58
"230","thous","PolicyReference","China",2040,1391620,2024-03-11 09:44:58
"231","thous","PolicyReference","China",2045,1356310,2024-03-11 09:44:58
"232","thous","PolicyReference","China",2050,1313220,2024-03-11 09:44:58
"233","thous","PolicyReference","China",2055,1264140,2024-03-11 09:44:58
"234","thous","PolicyReference","China",2060,1211040,2024-03-11 09:44:58
"235","thous","PolicyReference","China",2065,1156060,2024-03-11 09:44:58
"236","thous","PolicyReference","China",2070,1101080,2024-03-11 09:44:58
"237","thous","PolicyReference","China",2075,1046470,2024-03-11 09:44:58
"238","thous","PolicyReference","China",2080,992245,2024-03-11 09:44:58
"239","thous","PolicyReference","China",2085,939257,2024-03-11 09:44:58
"240","thous","PolicyReference","China",2090,889160,2024-03-11 09:44:58
"241","thous","PolicyReference","China",2095,842988,2024-03-11 09:44:58
"242","thous","PolicyReference","China",2100,800756,2024-03-11 09:44:58
"243","thous","PolicyReference","Colombia",1975,24066,2024-03-11 09:44:58
"244","thous","PolicyReference","Colombia",1990,33103,2024-03-11 09:44:58
"245","thous","PolicyReference","Colombia",2005,42648,2024-03-11 09:44:58
"246","thous","PolicyReference","Colombia",2010,45223,2024-03-11 09:44:58
"247","thous","PolicyReference","Colombia",2015,47521,2024-03-11 09:44:58
"248","thous","PolicyReference","Colombia",2020,50315,2024-03-11 09:44:58
"249","thous","PolicyReference","Colombia",2025,52898,2024-03-11 09:44:58
"250","thous","PolicyReference","Colombia",2030,55222,2024-03-11 09:44:58
"251","thous","PolicyReference","Colombia",2035,57240,2024-03-11 09:44:58
"252","thous","PolicyReference","Colombia",2040,58976,2024-03-11 09:44:58
"253","thous","PolicyReference","Colombia",2045,60431,2024-03-11 09:44:58
"254","thous","PolicyReference","Colombia",2050,61553,2024-03-11 09:44:58
"255","thous","PolicyReference","Colombia",2055,62356,2024-03-11 09:44:58
"256","thous","PolicyReference","Colombia",2060,62899,2024-03-11 09:44:58
"257","thous","PolicyReference","Colombia",2065,63157,2024-03-11 09:44:58
"258","thous","PolicyReference","Colombia",2070,63179,2024-03-11 09:44:58
"259","thous","PolicyReference","Colombia",2075,62972,2024-03-11 09:44:58
"260","thous","PolicyReference","Colombia",2080,62528,2024-03-11 09:44:58
"261","thous","PolicyReference","Colombia",2085,61871,2024-03-11 09:44:58
"262","thous","PolicyReference","Colombia",2090,61079,2024-03-11 09:44:58
"263","thous","PolicyReference","Colombia",2095,60178,2024-03-11 09:44:58
"264","thous","PolicyReference","Colombia",2100,59180,2024-03-11 09:44:58
"265","thous","PolicyReference","EU-12",1975,99629,2024-03-11 09:44:58
"266","thous","PolicyReference","EU-12",1990,107358,2024-03-11 09:44:58
"267","thous","PolicyReference","EU-12",2005,103595,2024-03-11 09:44:58
"268","thous","PolicyReference","EU-12",2010,102240,2024-03-11 09:44:58
"269","thous","PolicyReference","EU-12",2015,100885,2024-03-11 09:44:58
"270","thous","PolicyReference","EU-12",2020,100489,2024-03-11 09:44:58
"271","thous","PolicyReference","EU-12",2025,99871,2024-03-11 09:44:58
"272","thous","PolicyReference","EU-12",2030,98929,2024-03-11 09:44:58
"273","thous","PolicyReference","EU-12",2035,97638,2024-03-11 09:44:58
"274","thous","PolicyReference","EU-12",2040,96191,2024-03-11 09:44:58
"275","thous","PolicyReference","EU-12",2045,94712,2024-03-11 09:44:58
"276","thous","PolicyReference","EU-12",2050,93190,2024-03-11 09:44:58
"277","thous","PolicyReference","EU-12",2055,91540,2024-03-11 09:44:58
"278","thous","PolicyReference","EU-12",2060,89687,2024-03-11 09:44:58
"279","thous","PolicyReference","EU-12",2065,87507,2024-03-11 09:44:58
"280","thous","PolicyReference","EU-12",2070,85081,2024-03-11 09:44:58
"281","thous","PolicyReference","EU-12",2075,82569,2024-03-11 09:44:58
"282","thous","PolicyReference","EU-12",2080,80124,2024-03-11 09:44:58
"283","thous","PolicyReference","EU-12",2085,77829,2024-03-11 09:44:58
"284","thous","PolicyReference","EU-12",2090,75700,2024-03-11 09:44:58
"285","thous","PolicyReference","EU-12",2095,73704,2024-03-11 09:44:58
"286","thous","PolicyReference","EU-12",2100,71775,2024-03-11 09:44:58
"287","thous","PolicyReference","EU-15",1975,350014,2024-03-11 09:44:58
"288","thous","PolicyReference","EU-15",1990,365030,2024-03-11 09:44:58
"289","thous","PolicyReference","EU-15",2005,387123,2024-03-11 09:44:58
"290","thous","PolicyReference","EU-15",2010,396932,2024-03-11 09:44:58
"291","thous","PolicyReference","EU-15",2015,404066,2024-03-11 09:44:58
"292","thous","PolicyReference","EU-15",2020,410786,2024-03-11 09:44:58
"293","thous","PolicyReference","EU-15",2025,417109,2024-03-11 09:44:58
"294","thous","PolicyReference","EU-15",2030,422887,2024-03-11 09:44:58
"295","thous","PolicyReference","EU-15",2035,428181,2024-03-11 09:44:58
"296","thous","PolicyReference","EU-15",2040,433036,2024-03-11 09:44:58
"297","thous","PolicyReference","EU-15",2045,437256,2024-03-11 09:44:58
"298","thous","PolicyReference","EU-15",2050,440600,2024-03-11 09:44:58
"299","thous","PolicyReference","EU-15",2055,442992,2024-03-11 09:44:58
"300","thous","PolicyReference","EU-15",2060,444653,2024-03-11 09:44:58
"301","thous","PolicyReference","EU-15",2065,445271,2024-03-11 09:44:58
"302","thous","PolicyReference","EU-15",2070,445263,2024-03-11 09:44:58
"303","thous","PolicyReference","EU-15",2075,444778,2024-03-11 09:44:58
"304","thous","PolicyReference","EU-15",2080,443719,2024-03-11 09:44:58
"305","thous","PolicyReference","EU-15",2085,441988,2024-03-11 09:44:58
"306","thous","PolicyReference","EU-15",2090,439290,2024-03-11 09:44:58
"307","thous","PolicyReference","EU-15",2095,435605,2024-03-11 09:44:58
"308","thous","PolicyReference","EU-15",2100,430661,2024-03-11 09:44:58
"309","thous","PolicyReference","Europe_Eastern",1975,61848,2024-03-11 09:44:58
"310","thous","PolicyReference","Europe_Eastern",1990,65980,2024-03-11 09:44:58
"311","thous","PolicyReference","Europe_Eastern",2005,60612,2024-03-11 09:44:58
"312","thous","PolicyReference","Europe_Eastern",2010,59299,2024-03-11 09:44:58
"313","thous","PolicyReference","Europe_Eastern",2015,58432,2024-03-11 09:44:58
"314","thous","PolicyReference","Europe_Eastern",2020,56851,2024-03-11 09:44:58
"315","thous","PolicyReference","Europe_Eastern",2025,55458,2024-03-11 09:44:58
"316","thous","PolicyReference","Europe_Eastern",2030,54198,2024-03-11 09:44:58
"317","thous","PolicyReference","Europe_Eastern",2035,53087,2024-03-11 09:44:58
"318","thous","PolicyReference","Europe_Eastern",2040,52133,2024-03-11 09:44:58
"319","thous","PolicyReference","Europe_Eastern",2045,51262,2024-03-11 09:44:58
"320","thous","PolicyReference","Europe_Eastern",2050,50429,2024-03-11 09:44:58
"321","thous","PolicyReference","Europe_Eastern",2055,49635,2024-03-11 09:44:58
"322","thous","PolicyReference","Europe_Eastern",2060,48892,2024-03-11 09:44:58
"323","thous","PolicyReference","Europe_Eastern",2065,48066,2024-03-11 09:44:58
"324","thous","PolicyReference","Europe_Eastern",2070,47179,2024-03-11 09:44:58
"325","thous","PolicyReference","Europe_Eastern",2075,46230,2024-03-11 09:44:58
"326","thous","PolicyReference","Europe_Eastern",2080,45227,2024-03-11 09:44:58
"327","thous","PolicyReference","Europe_Eastern",2085,44191,2024-03-11 09:44:58
"328","thous","PolicyReference","Europe_Eastern",2090,43146,2024-03-11 09:44:58
"329","thous","PolicyReference","Europe_Eastern",2095,42092,2024-03-11 09:44:58
"330","thous","PolicyReference","Europe_Eastern",2100,41002,2024-03-11 09:44:58
"331","thous","PolicyReference","Europe_Non_EU",1975,61029,2024-03-11 09:44:58
"332","thous","PolicyReference","Europe_Non_EU",1990,78577,2024-03-11 09:44:58
"333","thous","PolicyReference","Europe_Non_EU",2005,91004,2024-03-11 09:44:58
"334","thous","PolicyReference","Europe_Non_EU",2010,94995,2024-03-11 09:44:58
"335","thous","PolicyReference","Europe_Non_EU",2015,100665,2024-03-11 09:44:58
"336","thous","PolicyReference","Europe_Non_EU",2020,104683,2024-03-11 09:44:58
"337","thous","PolicyReference","Europe_Non_EU",2025,108334,2024-03-11 09:44:58
"338","thous","PolicyReference","Europe_Non_EU",2030,111526,2024-03-11 09:44:58
"339","thous","PolicyReference","Europe_Non_EU",2035,114226,2024-03-11 09:44:58
"340","thous","PolicyReference","Europe_Non_EU",2040,116432,2024-03-11 09:44:58
"341","thous","PolicyReference","Europe_Non_EU",2045,118121,2024-03-11 09:44:58
"342","thous","PolicyReference","Europe_Non_EU",2050,119289,2024-03-11 09:44:58
"343","thous","PolicyReference","Europe_Non_EU",2055,119897,2024-03-11 09:44:58
"344","thous","PolicyReference","Europe_Non_EU",2060,120004,2024-03-11 09:44:58
"345","thous","PolicyReference","Europe_Non_EU",2065,119658,2024-03-11 09:44:58
"346","thous","PolicyReference","Europe_Non_EU",2070,118869,2024-03-11 09:44:58
"347","thous","PolicyReference","Europe_Non_EU",2075,117659,2024-03-11 09:44:58
"348","thous","PolicyReference","Europe_Non_EU",2080,116090,2024-03-11 09:44:58
"349","thous","PolicyReference","Europe_Non_EU",2085,114257,2024-03-11 09:44:58
"350","thous","PolicyReference","Europe_Non_EU",2090,112312,2024-03-11 09:44:58
"351","thous","PolicyReference","Europe_Non_EU",2095,110280,2024-03-11 09:44:58
"352","thous","PolicyReference","Europe_Non_EU",2100,108150,2024-03-11 09:44:58
"353","thous","PolicyReference","European Free Trade Association",1975,10587,2024-03-11 09:44:58
"354","thous","PolicyReference","European Free Trade Association",1990,11184,2024-03-11 09:44:58
"355","thous","PolicyReference","European Free Trade Association",2005,12349,2024-03-11 09:44:58
"356","thous","PolicyReference","European Free Trade Association",2010,13051,2024-03-11 09:44:58
"357","thous","PolicyReference","European Free Trade Association",2015,13864,2024-03-11 09:44:58
"358","thous","PolicyReference","European Free Trade Association",2020,14375,2024-03-11 09:44:58
"359","thous","PolicyReference","European Free Trade Association",2025,14911,2024-03-11 09:44:58
"360","thous","PolicyReference","European Free Trade Association",2030,15440,2024-03-11 09:44:58
