"","Units","scenario","region","gcam-consumer","nodeinput","input","year","value","rundate"
"115","2005$/Mcal/day","Reference","Africa_Southern","FoodDemand","FoodDemand","FoodDemand_Staples",2015,0.0433531,2024-02-05 14:02:39
"116","2005$/Mcal/day","Reference","Africa_Southern","FoodDemand","FoodDemand","FoodDemand_Staples",2020,0.0433113,2024-02-05 14:02:39
"117","2005$/Mcal/day","Reference","Africa_Southern","FoodDemand","FoodDemand","FoodDemand_Staples",2025,0.0434919,2024-02-05 14:02:39
"118","2005$/Mcal/day","Reference","Africa_Southern","FoodDemand","FoodDemand","FoodDemand_Staples",2030,0.0435743,2024-02-05 14:02:39
"119","2005$/Mcal/day","Reference","Africa_Southern","FoodDemand","FoodDemand","FoodDemand_Staples",2035,0.0437091,2024-02-05 14:02:39
"120","2005$/Mcal/day","Reference","Africa_Southern","FoodDemand","FoodDemand","FoodDemand_Staples",2040,0.0438113,2024-02-05 14:02:39
"121","2005$/Mcal/day","Reference","Africa_Southern","FoodDemand","FoodDemand","FoodDemand_Staples",2045,0.0439473,2024-02-05 14:02:39
"122","2005$/Mcal/day","Reference","Africa_Southern","FoodDemand","FoodDemand","FoodDemand_Staples",2050,0.0440652,2024-02-05 14:02:39
"123","2005$/Mcal/day","Reference","Africa_Southern","FoodDemand","FoodDemand","FoodDemand_Staples",2055,0.0446089,2024-02-05 14:02:39
"124","2005$/Mcal/day","Reference","Africa_Southern","FoodDemand","FoodDemand","FoodDemand_Staples",2060,0.0450992,2024-02-05 14:02:39
"125","2005$/Mcal/day","Reference","Africa_Southern","FoodDemand","FoodDemand","FoodDemand_Staples",2065,0.0455752,2024-02-05 14:02:39
"126","2005$/Mcal/day","Reference","Africa_Southern","FoodDemand","FoodDemand","FoodDemand_Staples",2070,0.0460511,2024-02-05 14:02:39
"127","2005$/Mcal/day","Reference","Africa_Southern","FoodDemand","FoodDemand","FoodDemand_Staples",2075,0.046524,2024-02-05 14:02:39
"128","2005$/Mcal/day","Reference","Africa_Southern","FoodDemand","FoodDemand","FoodDemand_Staples",2080,0.047009,2024-02-05 14:02:39
"129","2005$/Mcal/day","Reference","Africa_Southern","FoodDemand","FoodDemand","FoodDemand_Staples",2085,0.0474935,2024-02-05 14:02:39
"130","2005$/Mcal/day","Reference","Africa_Southern","FoodDemand","FoodDemand","FoodDemand_Staples",2090,0.047952,2024-02-05 14:02:39
"131","2005$/Mcal/day","Reference","Africa_Southern","FoodDemand","FoodDemand","FoodDemand_Staples",2095,0.0483918,2024-02-05 14:02:39
"132","2005$/Mcal/day","Reference","Africa_Southern","FoodDemand","FoodDemand","FoodDemand_Staples",2100,0.0488658,2024-02-05 14:02:39
"133","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_NonStaples",1975,0.390602,2024-02-05 14:02:39
"134","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_NonStaples",1990,0.287137,2024-02-05 14:02:39
"135","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_NonStaples",2005,0.28545,2024-02-05 14:02:39
"136","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_NonStaples",2010,0.259493,2024-02-05 14:02:39
"137","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_NonStaples",2015,0.248112,2024-02-05 14:02:39
"138","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_NonStaples",2020,0.249916,2024-02-05 14:02:39
"139","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_NonStaples",2025,0.253345,2024-02-05 14:02:39
"140","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_NonStaples",2030,0.256633,2024-02-05 14:02:39
"141","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_NonStaples",2035,0.259288,2024-02-05 14:02:39
"142","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_NonStaples",2040,0.261708,2024-02-05 14:02:39
"143","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_NonStaples",2045,0.264167,2024-02-05 14:02:39
"144","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_NonStaples",2050,0.266376,2024-02-05 14:02:39
"145","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_NonStaples",2055,0.269839,2024-02-05 14:02:39
"146","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_NonStaples",2060,0.272994,2024-02-05 14:02:39
"147","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_NonStaples",2065,0.276027,2024-02-05 14:02:39
"148","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_NonStaples",2070,0.278945,2024-02-05 14:02:39
"149","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_NonStaples",2075,0.281811,2024-02-05 14:02:39
"150","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_NonStaples",2080,0.284621,2024-02-05 14:02:39
"151","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_NonStaples",2085,0.287351,2024-02-05 14:02:39
"152","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_NonStaples",2090,0.28996,2024-02-05 14:02:39
"153","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_NonStaples",2095,0.292511,2024-02-05 14:02:39
"154","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_NonStaples",2100,0.295076,2024-02-05 14:02:39
"155","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_Staples",1975,0.0528215,2024-02-05 14:02:39
"156","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_Staples",1990,0.0510511,2024-02-05 14:02:39
"157","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_Staples",2005,0.0497996,2024-02-05 14:02:39
"158","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_Staples",2010,0.0524772,2024-02-05 14:02:39
"159","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_Staples",2015,0.054664,2024-02-05 14:02:39
"160","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_Staples",2020,0.0549234,2024-02-05 14:02:39
"161","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_Staples",2025,0.0555534,2024-02-05 14:02:39
"162","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_Staples",2030,0.0560492,2024-02-05 14:02:39
"163","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_Staples",2035,0.0563105,2024-02-05 14:02:39
"164","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_Staples",2040,0.0565369,2024-02-05 14:02:39
"165","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_Staples",2045,0.0568002,2024-02-05 14:02:39
"166","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_Staples",2050,0.0570408,2024-02-05 14:02:39
"167","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_Staples",2055,0.0580122,2024-02-05 14:02:39
"168","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_Staples",2060,0.0589475,2024-02-05 14:02:39
"169","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_Staples",2065,0.0598936,2024-02-05 14:02:39
"170","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_Staples",2070,0.0608524,2024-02-05 14:02:39
"171","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_Staples",2075,0.0618411,2024-02-05 14:02:39
"172","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_Staples",2080,0.0628509,2024-02-05 14:02:39
"173","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_Staples",2085,0.0638759,2024-02-05 14:02:39
"174","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_Staples",2090,0.0648855,2024-02-05 14:02:39
"175","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_Staples",2095,0.0658973,2024-02-05 14:02:39
"176","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_Staples",2100,0.0669077,2024-02-05 14:02:39
"177","2005$/Mcal/day","Reference","Argentina","FoodDemand","FoodDemand","FoodDemand_NonStaples",1975,0.751776,2024-02-05 14:02:39
"178","2005$/Mcal/day","Reference","Argentina","FoodDemand","FoodDemand","FoodDemand_NonStaples",1990,0.326043,2024-02-05 14:02:39
"179","2005$/Mcal/day","Reference","Argentina","FoodDemand","FoodDemand","FoodDemand_NonStaples",2005,0.276584,2024-02-05 14:02:39
"180","2005$/Mcal/day","Reference","Argentina","FoodDemand","FoodDemand","FoodDemand_NonStaples",2010,0.249561,2024-02-05 14:02:39
"181","2005$/Mcal/day","Reference","Argentina","FoodDemand","FoodDemand","FoodDemand_NonStaples",2015,0.264681,2024-02-05 14:02:39
"182","2005$/Mcal/day","Reference","Argentina","FoodDemand","FoodDemand","FoodDemand_NonStaples",2020,0.267833,2024-02-05 14:02:39
"183","2005$/Mcal/day","Reference","Argentina","FoodDemand","FoodDemand","FoodDemand_NonStaples",2025,0.274276,2024-02-05 14:02:39
"184","2005$/Mcal/day","Reference","Argentina","FoodDemand","FoodDemand","FoodDemand_NonStaples",2030,0.27934,2024-02-05 14:02:39
"185","2005$/Mcal/day","Reference","Argentina","FoodDemand","FoodDemand","FoodDemand_NonStaples",2035,0.283861,2024-02-05 14:02:39
"186","2005$/Mcal/day","Reference","Argentina","FoodDemand","FoodDemand","FoodDemand_NonStaples",2040,0.287873,2024-02-05 14:02:39
"187","2005$/Mcal/day","Reference","Argentina","FoodDemand","FoodDemand","FoodDemand_NonStaples",2045,0.292043,2024-02-05 14:02:39
"188","2005$/Mcal/day","Reference","Argentina","FoodDemand","FoodDemand","FoodDemand_NonStaples",2050,0.295826,2024-02-05 14:02:39
"189","2005$/Mcal/day","Reference","Argentina","FoodDemand","FoodDemand","FoodDemand_NonStaples",2055,0.300031,2024-02-05 14:02:39
"190","2005$/Mcal/day","Reference","Argentina","FoodDemand","FoodDemand","FoodDemand_NonStaples",2060,0.303871,2024-02-05 14:02:39
