"","Units","scenario","region","year","account","value","rundate"
"145","million 1990$","Reference","Brazil",2055,"GDP",3298840,2024-02-05 13:29:59
"146","million 1990$","Reference","Brazil",2060,"GDP",3557750,2024-02-05 13:29:59
"147","million 1990$","Reference","Brazil",2065,"GDP",3810530,2024-02-05 13:29:59
"148","million 1990$","Reference","Brazil",2070,"GDP",4061600,2024-02-05 13:29:59
"149","million 1990$","Reference","Brazil",2075,"GDP",4320610,2024-02-05 13:29:59
"150","million 1990$","Reference","Brazil",2080,"GDP",4575520,2024-02-05 13:29:59
"151","million 1990$","Reference","Brazil",2085,"GDP",4826540,2024-02-05 13:29:59
"152","million 1990$","Reference","Brazil",2090,"GDP",5077580,2024-02-05 13:29:59
"153","million 1990$","Reference","Brazil",2095,"GDP",5333100,2024-02-05 13:29:59
"154","million 1990$","Reference","Brazil",2100,"GDP",5592910,2024-02-05 13:29:59
"155","million 1990$","Reference","Canada",1975,"GDP",426773,2024-02-05 13:29:59
"156","million 1990$","Reference","Canada",1990,"GDP",668962,2024-02-05 13:29:59
"157","million 1990$","Reference","Canada",2005,"GDP",1005700,2024-02-05 13:29:59
"158","million 1990$","Reference","Canada",2010,"GDP",1064370,2024-02-05 13:29:59
"159","million 1990$","Reference","Canada",2015,"GDP",1189080,2024-02-05 13:29:59
"160","million 1990$","Reference","Canada",2020,"GDP",1303830,2024-02-05 13:29:59
"161","million 1990$","Reference","Canada",2025,"GDP",1419580,2024-02-05 13:29:59
"162","million 1990$","Reference","Canada",2030,"GDP",1559890,2024-02-05 13:29:59
"163","million 1990$","Reference","Canada",2035,"GDP",1715000,2024-02-05 13:29:59
"164","million 1990$","Reference","Canada",2040,"GDP",1881610,2024-02-05 13:29:59
"165","million 1990$","Reference","Canada",2045,"GDP",2051300,2024-02-05 13:29:59
"166","million 1990$","Reference","Canada",2050,"GDP",2218360,2024-02-05 13:29:59
"167","million 1990$","Reference","Canada",2055,"GDP",2386800,2024-02-05 13:29:59
"168","million 1990$","Reference","Canada",2060,"GDP",2570550,2024-02-05 13:29:59
"169","million 1990$","Reference","Canada",2065,"GDP",2775150,2024-02-05 13:29:59
"170","million 1990$","Reference","Canada",2070,"GDP",2996020,2024-02-05 13:29:59
"171","million 1990$","Reference","Canada",2075,"GDP",3223260,2024-02-05 13:29:59
"172","million 1990$","Reference","Canada",2080,"GDP",3455310,2024-02-05 13:29:59
"173","million 1990$","Reference","Canada",2085,"GDP",3686210,2024-02-05 13:29:59
"174","million 1990$","Reference","Canada",2090,"GDP",3917300,2024-02-05 13:29:59
"175","million 1990$","Reference","Canada",2095,"GDP",4150990,2024-02-05 13:29:59
"176","million 1990$","Reference","Canada",2100,"GDP",4387490,2024-02-05 13:29:59
"177","million 1990$","Reference","Central America and Caribbean",1975,"GDP",77055,2024-02-05 13:29:59
"178","million 1990$","Reference","Central America and Caribbean",1990,"GDP",113765,2024-02-05 13:29:59
"179","million 1990$","Reference","Central America and Caribbean",2005,"GDP",178918,2024-02-05 13:29:59
"180","million 1990$","Reference","Central America and Caribbean",2010,"GDP",218884,2024-02-05 13:29:59
"181","million 1990$","Reference","Central America and Caribbean",2015,"GDP",262055,2024-02-05 13:29:59
"182","million 1990$","Reference","Central America and Caribbean",2020,"GDP",300444,2024-02-05 13:29:59
"183","million 1990$","Reference","Central America and Caribbean",2025,"GDP",351967,2024-02-05 13:29:59
"184","million 1990$","Reference","Central America and Caribbean",2030,"GDP",417691,2024-02-05 13:29:59
"185","million 1990$","Reference","Central America and Caribbean",2035,"GDP",490627,2024-02-05 13:29:59
"186","million 1990$","Reference","Central America and Caribbean",2040,"GDP",574232,2024-02-05 13:29:59
"187","million 1990$","Reference","Central America and Caribbean",2045,"GDP",669118,2024-02-05 13:29:59
"188","million 1990$","Reference","Central America and Caribbean",2050,"GDP",774523,2024-02-05 13:29:59
"189","million 1990$","Reference","Central America and Caribbean",2055,"GDP",890910,2024-02-05 13:29:59
"190","million 1990$","Reference","Central America and Caribbean",2060,"GDP",1018590,2024-02-05 13:29:59
"191","million 1990$","Reference","Central America and Caribbean",2065,"GDP",1158890,2024-02-05 13:29:59
"192","million 1990$","Reference","Central America and Caribbean",2070,"GDP",1312030,2024-02-05 13:29:59
"193","million 1990$","Reference","Central America and Caribbean",2075,"GDP",1477820,2024-02-05 13:29:59
"194","million 1990$","Reference","Central America and Caribbean",2080,"GDP",1656380,2024-02-05 13:29:59
"195","million 1990$","Reference","Central America and Caribbean",2085,"GDP",1846920,2024-02-05 13:29:59
"196","million 1990$","Reference","Central America and Caribbean",2090,"GDP",2048540,2024-02-05 13:29:59
"197","million 1990$","Reference","Central America and Caribbean",2095,"GDP",2260460,2024-02-05 13:29:59
"198","million 1990$","Reference","Central America and Caribbean",2100,"GDP",2481830,2024-02-05 13:29:59
"199","million 1990$","Reference","Central Asia",1975,"GDP",82754,2024-02-05 13:29:59
"200","million 1990$","Reference","Central Asia",1990,"GDP",126205,2024-02-05 13:29:59
"201","million 1990$","Reference","Central Asia",2005,"GDP",134479,2024-02-05 13:29:59
"202","million 1990$","Reference","Central Asia",2010,"GDP",198646,2024-02-05 13:29:59
"203","million 1990$","Reference","Central Asia",2015,"GDP",258609,2024-02-05 13:29:59
"204","million 1990$","Reference","Central Asia",2020,"GDP",313001,2024-02-05 13:29:59
"205","million 1990$","Reference","Central Asia",2025,"GDP",388204,2024-02-05 13:29:59
"206","million 1990$","Reference","Central Asia",2030,"GDP",478874,2024-02-05 13:29:59
"207","million 1990$","Reference","Central Asia",2035,"GDP",569475,2024-02-05 13:29:59
"208","million 1990$","Reference","Central Asia",2040,"GDP",658210,2024-02-05 13:29:59
"209","million 1990$","Reference","Central Asia",2045,"GDP",740906,2024-02-05 13:29:59
"210","million 1990$","Reference","Central Asia",2050,"GDP",812979,2024-02-05 13:29:59
"211","million 1990$","Reference","Central Asia",2055,"GDP",880577,2024-02-05 13:29:59
"212","million 1990$","Reference","Central Asia",2060,"GDP",952740,2024-02-05 13:29:59
"213","million 1990$","Reference","Central Asia",2065,"GDP",1033220,2024-02-05 13:29:59
"214","million 1990$","Reference","Central Asia",2070,"GDP",1115340,2024-02-05 13:29:59
"215","million 1990$","Reference","Central Asia",2075,"GDP",1193020,2024-02-05 13:29:59
"216","million 1990$","Reference","Central Asia",2080,"GDP",1269420,2024-02-05 13:29:59
"217","million 1990$","Reference","Central Asia",2085,"GDP",1346720,2024-02-05 13:29:59
"218","million 1990$","Reference","Central Asia",2090,"GDP",1427180,2024-02-05 13:29:59
"219","million 1990$","Reference","Central Asia",2095,"GDP",1510520,2024-02-05 13:29:59
"220","million 1990$","Reference","Central Asia",2100,"GDP",1593500,2024-02-05 13:29:59
"221","million 1990$","Reference","China",1975,"GDP",182652,2024-02-05 13:29:59
"222","million 1990$","Reference","China",1990,"GDP",620812,2024-02-05 13:29:59
"223","million 1990$","Reference","China",2005,"GDP",2490310,2024-02-05 13:29:59
"224","million 1990$","Reference","China",2010,"GDP",4193840,2024-02-05 13:29:59
"225","million 1990$","Reference","China",2015,"GDP",6072280,2024-02-05 13:29:59
"226","million 1990$","Reference","China",2020,"GDP",8275130,2024-02-05 13:29:59
"227","million 1990$","Reference","China",2025,"GDP",10848900,2024-02-05 13:29:59
"228","million 1990$","Reference","China",2030,"GDP",13348100,2024-02-05 13:29:59
"229","million 1990$","Reference","China",2035,"GDP",15452400,2024-02-05 13:29:59
"230","million 1990$","Reference","China",2040,"GDP",17314500,2024-02-05 13:29:59
"231","million 1990$","Reference","China",2045,"GDP",18950700,2024-02-05 13:29:59
"232","million 1990$","Reference","China",2050,"GDP",20228500,2024-02-05 13:29:59
"233","million 1990$","Reference","China",2055,"GDP",21140700,2024-02-05 13:29:59
"234","million 1990$","Reference","China",2060,"GDP",21890400,2024-02-05 13:29:59
"235","million 1990$","Reference","China",2065,"GDP",22483200,2024-02-05 13:29:59
"236","million 1990$","Reference","China",2070,"GDP",22938700,2024-02-05 13:29:59
"237","million 1990$","Reference","China",2075,"GDP",23227400,2024-02-05 13:29:59
"238","million 1990$","Reference","China",2080,"GDP",23433900,2024-02-05 13:29:59
"239","million 1990$","Reference","China",2085,"GDP",23522000,2024-02-05 13:29:59
"240","million 1990$","Reference","China",2090,"GDP",23550000,2024-02-05 13:29:59
"241","million 1990$","Reference","China",2095,"GDP",23546100,2024-02-05 13:29:59
"242","million 1990$","Reference","China",2100,"GDP",23530000,2024-02-05 13:29:59
"243","million 1990$","Reference","Colombia",1975,"GDP",52859,2024-02-05 13:29:59
"244","million 1990$","Reference","Colombia",1990,"GDP",97665,2024-02-05 13:29:59
"245","million 1990$","Reference","Colombia",2005,"GDP",151684,2024-02-05 13:29:59
"246","million 1990$","Reference","Colombia",2010,"GDP",189339,2024-02-05 13:29:59
"247","million 1990$","Reference","Colombia",2015,"GDP",236902,2024-02-05 13:29:59
"248","million 1990$","Reference","Colombia",2020,"GDP",270036,2024-02-05 13:29:59
"249","million 1990$","Reference","Colombia",2025,"GDP",321853,2024-02-05 13:29:59
"250","million 1990$","Reference","Colombia",2030,"GDP",377638,2024-02-05 13:29:59
"251","million 1990$","Reference","Colombia",2035,"GDP",440354,2024-02-05 13:29:59
"252","million 1990$","Reference","Colombia",2040,"GDP",511353,2024-02-05 13:29:59
"253","million 1990$","Reference","Colombia",2045,"GDP",589451,2024-02-05 13:29:59
"254","million 1990$","Reference","Colombia",2050,"GDP",674684,2024-02-05 13:29:59
"255","million 1990$","Reference","Colombia",2055,"GDP",767180,2024-02-05 13:29:59
"256","million 1990$","Reference","Colombia",2060,"GDP",866620,2024-02-05 13:29:59
"257","million 1990$","Reference","Colombia",2065,"GDP",973176,2024-02-05 13:29:59
"258","million 1990$","Reference","Colombia",2070,"GDP",1085830,2024-02-05 13:29:59
"259","million 1990$","Reference","Colombia",2075,"GDP",1202850,2024-02-05 13:29:59
"260","million 1990$","Reference","Colombia",2080,"GDP",1324130,2024-02-05 13:29:59
"261","million 1990$","Reference","Colombia",2085,"GDP",1447770,2024-02-05 13:29:59
"262","million 1990$","Reference","Colombia",2090,"GDP",1572510,2024-02-05 13:29:59
"263","million 1990$","Reference","Colombia",2095,"GDP",1697640,2024-02-05 13:29:59
"264","million 1990$","Reference","Colombia",2100,"GDP",1822140,2024-02-05 13:29:59
"265","million 1990$","Reference","EU-12",1975,"GDP",351442,2024-02-05 13:29:59
"266","million 1990$","Reference","EU-12",1990,"GDP",529361,2024-02-05 13:29:59
"267","million 1990$","Reference","EU-12",2005,"GDP",731723,2024-02-05 13:29:59
"268","million 1990$","Reference","EU-12",2010,"GDP",849136,2024-02-05 13:29:59
"269","million 1990$","Reference","EU-12",2015,"GDP",958313,2024-02-05 13:29:59
"270","million 1990$","Reference","EU-12",2020,"GDP",1152440,2024-02-05 13:29:59
"271","million 1990$","Reference","EU-12",2025,"GDP",1315280,2024-02-05 13:29:59
"272","million 1990$","Reference","EU-12",2030,"GDP",1478050,2024-02-05 13:29:59
"273","million 1990$","Reference","EU-12",2035,"GDP",1639640,2024-02-05 13:29:59
"274","million 1990$","Reference","EU-12",2040,"GDP",1794300,2024-02-05 13:29:59
"275","million 1990$","Reference","EU-12",2045,"GDP",1934330,2024-02-05 13:29:59
"276","million 1990$","Reference","EU-12",2050,"GDP",2066070,2024-02-05 13:29:59
"277","million 1990$","Reference","EU-12",2055,"GDP",2193660,2024-02-05 13:29:59
"278","million 1990$","Reference","EU-12",2060,"GDP",2330150,2024-02-05 13:29:59
"279","million 1990$","Reference","EU-12",2065,"GDP",2475820,2024-02-05 13:29:59
"280","million 1990$","Reference","EU-12",2070,"GDP",2620120,2024-02-05 13:29:59
"281","million 1990$","Reference","EU-12",2075,"GDP",2752680,2024-02-05 13:29:59
"282","million 1990$","Reference","EU-12",2080,"GDP",2877260,2024-02-05 13:29:59
"283","million 1990$","Reference","EU-12",2085,"GDP",2997700,2024-02-05 13:29:59
"284","million 1990$","Reference","EU-12",2090,"GDP",3118030,2024-02-05 13:29:59
"285","million 1990$","Reference","EU-12",2095,"GDP",3242880,2024-02-05 13:29:59
"286","million 1990$","Reference","EU-12",2100,"GDP",3372820,2024-02-05 13:29:59
"287","million 1990$","Reference","EU-15",1975,"GDP",4711010,2024-02-05 13:29:59
"288","million 1990$","Reference","EU-15",1990,"GDP",7288400,2024-02-05 13:29:59
"289","million 1990$","Reference","EU-15",2005,"GDP",9949180,2024-02-05 13:29:59
"290","million 1990$","Reference","EU-15",2010,"GDP",10317600,2024-02-05 13:29:59
"291","million 1990$","Reference","EU-15",2015,"GDP",10847300,2024-02-05 13:29:59
"292","million 1990$","Reference","EU-15",2020,"GDP",11824000,2024-02-05 13:29:59
"293","million 1990$","Reference","EU-15",2025,"GDP",12704100,2024-02-05 13:29:59
"294","million 1990$","Reference","EU-15",2030,"GDP",13669700,2024-02-05 13:29:59
"295","million 1990$","Reference","EU-15",2035,"GDP",14723100,2024-02-05 13:29:59
"296","million 1990$","Reference","EU-15",2040,"GDP",15905000,2024-02-05 13:29:59
"297","million 1990$","Reference","EU-15",2045,"GDP",17159900,2024-02-05 13:29:59
"298","million 1990$","Reference","EU-15",2050,"GDP",18447700,2024-02-05 13:29:59
"299","million 1990$","Reference","EU-15",2055,"GDP",19799500,2024-02-05 13:29:59
"300","million 1990$","Reference","EU-15",2060,"GDP",21279900,2024-02-05 13:29:59
"301","million 1990$","Reference","EU-15",2065,"GDP",22851000,2024-02-05 13:29:59
"302","million 1990$","Reference","EU-15",2070,"GDP",24463100,2024-02-05 13:29:59
"303","million 1990$","Reference","EU-15",2075,"GDP",26080900,2024-02-05 13:29:59
"304","million 1990$","Reference","EU-15",2080,"GDP",27726400,2024-02-05 13:29:59
"305","million 1990$","Reference","EU-15",2085,"GDP",29393900,2024-02-05 13:29:59
"306","million 1990$","Reference","EU-15",2090,"GDP",31088400,2024-02-05 13:29:59
"307","million 1990$","Reference","EU-15",2095,"GDP",32811600,2024-02-05 13:29:59
"308","million 1990$","Reference","EU-15",2100,"GDP",34539700,2024-02-05 13:29:59
"309","million 1990$","Reference","Europe_Eastern",1975,"GDP",108569,2024-02-05 13:29:59
"310","million 1990$","Reference","Europe_Eastern",1990,"GDP",163162,2024-02-05 13:29:59
"311","million 1990$","Reference","Europe_Eastern",2005,"GDP",115143,2024-02-05 13:29:59
"312","million 1990$","Reference","Europe_Eastern",2010,"GDP",131294,2024-02-05 13:29:59
"313","million 1990$","Reference","Europe_Eastern",2015,"GDP",124640,2024-02-05 13:29:59
"314","million 1990$","Reference","Europe_Eastern",2020,"GDP",140321,2024-02-05 13:29:59
"315","million 1990$","Reference","Europe_Eastern",2025,"GDP",162343,2024-02-05 13:29:59
"316","million 1990$","Reference","Europe_Eastern",2030,"GDP",190478,2024-02-05 13:29:59
"317","million 1990$","Reference","Europe_Eastern",2035,"GDP",220067,2024-02-05 13:29:59
