"","Units","scenario","region","year","account","value","rundate"
"140","million 1990$","Reference","Brazil",2030,"gdp-per-capita",10.2832,2024-02-25 19:37:56
"141","million 1990$","Reference","Brazil",2035,"gdp-per-capita",12.6807,2024-02-25 19:37:56
"142","million 1990$","Reference","Brazil",2040,"gdp-per-capita",15.4341,2024-02-25 19:37:56
"143","million 1990$","Reference","Brazil",2045,"gdp-per-capita",18.4629,2024-02-25 19:37:56
"144","million 1990$","Reference","Brazil",2050,"gdp-per-capita",21.7081,2024-02-25 19:37:56
"145","million 1990$","Reference","Brazil",2055,"gdp-per-capita",25.2326,2024-02-25 19:37:56
"146","million 1990$","Reference","Brazil",2060,"gdp-per-capita",29.0595,2024-02-25 19:37:56
"147","million 1990$","Reference","Brazil",2065,"gdp-per-capita",33.0877,2024-02-25 19:37:56
"148","million 1990$","Reference","Brazil",2070,"gdp-per-capita",37.323,2024-02-25 19:37:56
"149","million 1990$","Reference","Brazil",2075,"gdp-per-capita",41.9278,2024-02-25 19:37:56
"150","million 1990$","Reference","Brazil",2080,"gdp-per-capita",46.9053,2024-02-25 19:37:56
"151","million 1990$","Reference","Brazil",2085,"gdp-per-capita",52.2938,2024-02-25 19:37:56
"152","million 1990$","Reference","Brazil",2090,"gdp-per-capita",58.2633,2024-02-25 19:37:56
"153","million 1990$","Reference","Brazil",2095,"gdp-per-capita",64.9046,2024-02-25 19:37:56
"154","million 1990$","Reference","Brazil",2100,"gdp-per-capita",72.2254,2024-02-25 19:37:56
"155","million 1990$","Reference","Canada",1975,"gdp-per-capita",18.5079,2024-02-25 19:37:56
"156","million 1990$","Reference","Canada",1990,"gdp-per-capita",24.2897,2024-02-25 19:37:56
"157","million 1990$","Reference","Canada",2005,"gdp-per-capita",31.2679,2024-02-25 19:37:56
"158","million 1990$","Reference","Canada",2010,"gdp-per-capita",31.1692,2024-02-25 19:37:56
"159","million 1990$","Reference","Canada",2015,"gdp-per-capita",33.0052,2024-02-25 19:37:56
"160","million 1990$","Reference","Canada",2020,"gdp-per-capita",33.7073,2024-02-25 19:37:56
"161","million 1990$","Reference","Canada",2025,"gdp-per-capita",34.2405,2024-02-25 19:37:56
"162","million 1990$","Reference","Canada",2030,"gdp-per-capita",37.2459,2024-02-25 19:37:56
"163","million 1990$","Reference","Canada",2035,"gdp-per-capita",41.5905,2024-02-25 19:37:56
"164","million 1990$","Reference","Canada",2040,"gdp-per-capita",46.5535,2024-02-25 19:37:56
"165","million 1990$","Reference","Canada",2045,"gdp-per-capita",51.6621,2024-02-25 19:37:56
"166","million 1990$","Reference","Canada",2050,"gdp-per-capita",56.5551,2024-02-25 19:37:56
"167","million 1990$","Reference","Canada",2055,"gdp-per-capita",61.338,2024-02-25 19:37:56
"168","million 1990$","Reference","Canada",2060,"gdp-per-capita",66.387,2024-02-25 19:37:56
"169","million 1990$","Reference","Canada",2065,"gdp-per-capita",72.0675,2024-02-25 19:37:56
"170","million 1990$","Reference","Canada",2070,"gdp-per-capita",78.4729,2024-02-25 19:37:56
"171","million 1990$","Reference","Canada",2075,"gdp-per-capita",85.448,2024-02-25 19:37:56
"172","million 1990$","Reference","Canada",2080,"gdp-per-capita",92.9214,2024-02-25 19:37:56
"173","million 1990$","Reference","Canada",2085,"gdp-per-capita",101.029,2024-02-25 19:37:56
"174","million 1990$","Reference","Canada",2090,"gdp-per-capita",109.926,2024-02-25 19:37:56
"175","million 1990$","Reference","Canada",2095,"gdp-per-capita",119.777,2024-02-25 19:37:56
"176","million 1990$","Reference","Canada",2100,"gdp-per-capita",130.74,2024-02-25 19:37:56
"177","million 1990$","Reference","Central America and Caribbean",1975,"gdp-per-capita",1.70751,2024-02-25 19:37:56
"178","million 1990$","Reference","Central America and Caribbean",1990,"gdp-per-capita",1.89643,2024-02-25 19:37:56
"179","million 1990$","Reference","Central America and Caribbean",2005,"gdp-per-capita",2.35629,2024-02-25 19:37:56
"180","million 1990$","Reference","Central America and Caribbean",2010,"gdp-per-capita",2.70281,2024-02-25 19:37:56
"181","million 1990$","Reference","Central America and Caribbean",2015,"gdp-per-capita",3.04163,2024-02-25 19:37:56
"182","million 1990$","Reference","Central America and Caribbean",2020,"gdp-per-capita",3.38342,2024-02-25 19:37:56
"183","million 1990$","Reference","Central America and Caribbean",2025,"gdp-per-capita",3.91929,2024-02-25 19:37:56
"184","million 1990$","Reference","Central America and Caribbean",2030,"gdp-per-capita",4.96499,2024-02-25 19:37:56
"185","million 1990$","Reference","Central America and Caribbean",2035,"gdp-per-capita",6.37201,2024-02-25 19:37:56
"186","million 1990$","Reference","Central America and Caribbean",2040,"gdp-per-capita",8.08338,2024-02-25 19:37:56
"187","million 1990$","Reference","Central America and Caribbean",2045,"gdp-per-capita",10.1071,2024-02-25 19:37:56
"188","million 1990$","Reference","Central America and Caribbean",2050,"gdp-per-capita",12.4207,2024-02-25 19:37:56
"189","million 1990$","Reference","Central America and Caribbean",2055,"gdp-per-capita",15.0362,2024-02-25 19:37:56
"190","million 1990$","Reference","Central America and Caribbean",2060,"gdp-per-capita",17.9606,2024-02-25 19:37:56
"191","million 1990$","Reference","Central America and Caribbean",2065,"gdp-per-capita",21.1691,2024-02-25 19:37:56
"192","million 1990$","Reference","Central America and Caribbean",2070,"gdp-per-capita",24.6274,2024-02-25 19:37:56
"193","million 1990$","Reference","Central America and Caribbean",2075,"gdp-per-capita",28.3445,2024-02-25 19:37:56
"194","million 1990$","Reference","Central America and Caribbean",2080,"gdp-per-capita",32.4675,2024-02-25 19:37:56
"195","million 1990$","Reference","Central America and Caribbean",2085,"gdp-per-capita",37.0028,2024-02-25 19:37:56
"196","million 1990$","Reference","Central America and Caribbean",2090,"gdp-per-capita",41.9861,2024-02-25 19:37:56
"197","million 1990$","Reference","Central America and Caribbean",2095,"gdp-per-capita",47.5067,2024-02-25 19:37:56
"198","million 1990$","Reference","Central America and Caribbean",2100,"gdp-per-capita",53.5842,2024-02-25 19:37:56
"199","million 1990$","Reference","Central Asia",1975,"gdp-per-capita",1.59219,2024-02-25 19:37:56
"200","million 1990$","Reference","Central Asia",1990,"gdp-per-capita",1.84246,2024-02-25 19:37:56
"201","million 1990$","Reference","Central Asia",2005,"gdp-per-capita",1.75317,2024-02-25 19:37:56
"202","million 1990$","Reference","Central Asia",2010,"gdp-per-capita",2.43636,2024-02-25 19:37:56
"203","million 1990$","Reference","Central Asia",2015,"gdp-per-capita",2.93704,2024-02-25 19:37:56
"204","million 1990$","Reference","Central Asia",2020,"gdp-per-capita",3.46862,2024-02-25 19:37:56
"205","million 1990$","Reference","Central Asia",2025,"gdp-per-capita",4.2865,2024-02-25 19:37:56
"206","million 1990$","Reference","Central Asia",2030,"gdp-per-capita",5.70546,2024-02-25 19:37:56
"207","million 1990$","Reference","Central Asia",2035,"gdp-per-capita",7.42348,2024-02-25 19:37:56
"208","million 1990$","Reference","Central Asia",2040,"gdp-per-capita",9.25101,2024-02-25 19:37:56
"209","million 1990$","Reference","Central Asia",2045,"gdp-per-capita",11.0569,2024-02-25 19:37:56
"210","million 1990$","Reference","Central Asia",2050,"gdp-per-capita",12.7348,2024-02-25 19:37:56
"211","million 1990$","Reference","Central Asia",2055,"gdp-per-capita",14.3743,2024-02-25 19:37:56
"212","million 1990$","Reference","Central Asia",2060,"gdp-per-capita",16.1762,2024-02-25 19:37:56
"213","million 1990$","Reference","Central Asia",2065,"gdp-per-capita",18.2077,2024-02-25 19:37:56
"214","million 1990$","Reference","Central Asia",2070,"gdp-per-capita",20.3364,2024-02-25 19:37:56
"215","million 1990$","Reference","Central Asia",2075,"gdp-per-capita",22.4656,2024-02-25 19:37:56
"216","million 1990$","Reference","Central Asia",2080,"gdp-per-capita",24.7519,2024-02-25 19:37:56
"217","million 1990$","Reference","Central Asia",2085,"gdp-per-capita",27.2192,2024-02-25 19:37:56
"218","million 1990$","Reference","Central Asia",2090,"gdp-per-capita",29.9419,2024-02-25 19:37:56
"219","million 1990$","Reference","Central Asia",2095,"gdp-per-capita",32.9224,2024-02-25 19:37:56
"220","million 1990$","Reference","Central Asia",2100,"gdp-per-capita",36.0735,2024-02-25 19:37:56
"221","million 1990$","Reference","China",1975,"gdp-per-capita",0.196254,2024-02-25 19:37:56
"222","million 1990$","Reference","China",1990,"gdp-per-capita",0.524798,2024-02-25 19:37:56
"223","million 1990$","Reference","China",2005,"gdp-per-capita",1.86118,2024-02-25 19:37:56
"224","million 1990$","Reference","China",2010,"gdp-per-capita",3.04715,2024-02-25 19:37:56
"225","million 1990$","Reference","China",2015,"gdp-per-capita",4.29247,2024-02-25 19:37:56
"226","million 1990$","Reference","China",2020,"gdp-per-capita",5.80316,2024-02-25 19:37:56
"227","million 1990$","Reference","China",2025,"gdp-per-capita",7.71545,2024-02-25 19:37:56
"228","million 1990$","Reference","China",2030,"gdp-per-capita",10.8472,2024-02-25 19:37:56
"229","million 1990$","Reference","China",2035,"gdp-per-capita",14.3279,2024-02-25 19:37:56
"230","million 1990$","Reference","China",2040,"gdp-per-capita",17.7266,2024-02-25 19:37:56
"231","million 1990$","Reference","China",2045,"gdp-per-capita",20.982,2024-02-25 19:37:56
"232","million 1990$","Reference","China",2050,"gdp-per-capita",23.9263,2024-02-25 19:37:56
"233","million 1990$","Reference","China",2055,"gdp-per-capita",26.5409,2024-02-25 19:37:56
"234","million 1990$","Reference","China",2060,"gdp-per-capita",29.0973,2024-02-25 19:37:56
"235","million 1990$","Reference","China",2065,"gdp-per-capita",31.6264,2024-02-25 19:37:56
"236","million 1990$","Reference","China",2070,"gdp-per-capita",34.1243,2024-02-25 19:37:56
"237","million 1990$","Reference","China",2075,"gdp-per-capita",36.5347,2024-02-25 19:37:56
"238","million 1990$","Reference","China",2080,"gdp-per-capita",39.126,2024-02-25 19:37:56
"239","million 1990$","Reference","China",2085,"gdp-per-capita",41.857,2024-02-25 19:37:56
"240","million 1990$","Reference","China",2090,"gdp-per-capita",44.8224,2024-02-25 19:37:56
"241","million 1990$","Reference","China",2095,"gdp-per-capita",48.11,2024-02-25 19:37:56
"242","million 1990$","Reference","China",2100,"gdp-per-capita",51.7691,2024-02-25 19:37:56
"243","million 1990$","Reference","Colombia",1975,"gdp-per-capita",2.19642,2024-02-25 19:37:56
"244","million 1990$","Reference","Colombia",1990,"gdp-per-capita",2.95034,2024-02-25 19:37:56
"245","million 1990$","Reference","Colombia",2005,"gdp-per-capita",3.55665,2024-02-25 19:37:56
"246","million 1990$","Reference","Colombia",2010,"gdp-per-capita",4.18679,2024-02-25 19:37:56
"247","million 1990$","Reference","Colombia",2015,"gdp-per-capita",4.98521,2024-02-25 19:37:56
"248","million 1990$","Reference","Colombia",2020,"gdp-per-capita",5.42317,2024-02-25 19:37:56
"249","million 1990$","Reference","Colombia",2025,"gdp-per-capita",6.27091,2024-02-25 19:37:56
"250","million 1990$","Reference","Colombia",2030,"gdp-per-capita",7.73925,2024-02-25 19:37:56
"251","million 1990$","Reference","Colombia",2035,"gdp-per-capita",9.73466,2024-02-25 19:37:56
"252","million 1990$","Reference","Colombia",2040,"gdp-per-capita",12.0944,2024-02-25 19:37:56
"253","million 1990$","Reference","Colombia",2045,"gdp-per-capita",14.7627,2024-02-25 19:37:56
"254","million 1990$","Reference","Colombia",2050,"gdp-per-capita",17.7151,2024-02-25 19:37:56
"255","million 1990$","Reference","Colombia",2055,"gdp-per-capita",20.9573,2024-02-25 19:37:56
"256","million 1990$","Reference","Colombia",2060,"gdp-per-capita",24.4932,2024-02-25 19:37:56
"257","million 1990$","Reference","Colombia",2065,"gdp-per-capita",28.3174,2024-02-25 19:37:56
"258","million 1990$","Reference","Colombia",2070,"gdp-per-capita",32.3874,2024-02-25 19:37:56
"259","million 1990$","Reference","Colombia",2075,"gdp-per-capita",36.6809,2024-02-25 19:37:56
"260","million 1990$","Reference","Colombia",2080,"gdp-per-capita",41.33,2024-02-25 19:37:56
"261","million 1990$","Reference","Colombia",2085,"gdp-per-capita",46.3589,2024-02-25 19:37:56
"262","million 1990$","Reference","Colombia",2090,"gdp-per-capita",51.8746,2024-02-25 19:37:56
"263","million 1990$","Reference","Colombia",2095,"gdp-per-capita",57.9109,2024-02-25 19:37:56
"264","million 1990$","Reference","Colombia",2100,"gdp-per-capita",64.4363,2024-02-25 19:37:56
"265","million 1990$","Reference","EU-12",1975,"gdp-per-capita",3.52751,2024-02-25 19:37:56
"266","million 1990$","Reference","EU-12",1990,"gdp-per-capita",4.9308,2024-02-25 19:37:56
"267","million 1990$","Reference","EU-12",2005,"gdp-per-capita",7.0633,2024-02-25 19:37:56
"268","million 1990$","Reference","EU-12",2010,"gdp-per-capita",8.30532,2024-02-25 19:37:56
"269","million 1990$","Reference","EU-12",2015,"gdp-per-capita",9.49906,2024-02-25 19:37:56
"270","million 1990$","Reference","EU-12",2020,"gdp-per-capita",11.4047,2024-02-25 19:37:56
"271","million 1990$","Reference","EU-12",2025,"gdp-per-capita",13.0889,2024-02-25 19:37:56
"272","million 1990$","Reference","EU-12",2030,"gdp-per-capita",15.6299,2024-02-25 19:37:56
"273","million 1990$","Reference","EU-12",2035,"gdp-per-capita",18.5036,2024-02-25 19:37:56
"274","million 1990$","Reference","EU-12",2040,"gdp-per-capita",21.3776,2024-02-25 19:37:56
"275","million 1990$","Reference","EU-12",2045,"gdp-per-capita",24.1313,2024-02-25 19:37:56
"276","million 1990$","Reference","EU-12",2050,"gdp-per-capita",26.8405,2024-02-25 19:37:56
"277","million 1990$","Reference","EU-12",2055,"gdp-per-capita",29.6395,2024-02-25 19:37:56
