"","Units","scenario","region","year","account","value","rundate"
"21","million 1990$","Reference","Africa_Eastern",2095,"gdp-per-capita",11.1605,2024-02-05 13:29:59
"22","million 1990$","Reference","Africa_Eastern",2100,"gdp-per-capita",13.0664,2024-02-05 13:29:59
"23","million 1990$","Reference","Africa_Northern",1975,"gdp-per-capita",1.04436,2024-02-05 13:29:59
"24","million 1990$","Reference","Africa_Northern",1990,"gdp-per-capita",1.5918,2024-02-05 13:29:59
"25","million 1990$","Reference","Africa_Northern",2005,"gdp-per-capita",1.99972,2024-02-05 13:29:59
"26","million 1990$","Reference","Africa_Northern",2010,"gdp-per-capita",2.30295,2024-02-05 13:29:59
"27","million 1990$","Reference","Africa_Northern",2015,"gdp-per-capita",2.26218,2024-02-05 13:29:59
"28","million 1990$","Reference","Africa_Northern",2020,"gdp-per-capita",2.62091,2024-02-05 13:29:59
"29","million 1990$","Reference","Africa_Northern",2025,"gdp-per-capita",3.02278,2024-02-05 13:29:59
"30","million 1990$","Reference","Africa_Northern",2030,"gdp-per-capita",3.62116,2024-02-05 13:29:59
"31","million 1990$","Reference","Africa_Northern",2035,"gdp-per-capita",4.26457,2024-02-05 13:29:59
"32","million 1990$","Reference","Africa_Northern",2040,"gdp-per-capita",4.96482,2024-02-05 13:29:59
"33","million 1990$","Reference","Africa_Northern",2045,"gdp-per-capita",5.72528,2024-02-05 13:29:59
"34","million 1990$","Reference","Africa_Northern",2050,"gdp-per-capita",6.54999,2024-02-05 13:29:59
"35","million 1990$","Reference","Africa_Northern",2055,"gdp-per-capita",7.46229,2024-02-05 13:29:59
"36","million 1990$","Reference","Africa_Northern",2060,"gdp-per-capita",8.47714,2024-02-05 13:29:59
"37","million 1990$","Reference","Africa_Northern",2065,"gdp-per-capita",9.5929,2024-02-05 13:29:59
"38","million 1990$","Reference","Africa_Northern",2070,"gdp-per-capita",10.7824,2024-02-05 13:29:59
"39","million 1990$","Reference","Africa_Northern",2075,"gdp-per-capita",12.0352,2024-02-05 13:29:59
"40","million 1990$","Reference","Africa_Northern",2080,"gdp-per-capita",13.3478,2024-02-05 13:29:59
"41","million 1990$","Reference","Africa_Northern",2085,"gdp-per-capita",14.7271,2024-02-05 13:29:59
"42","million 1990$","Reference","Africa_Northern",2090,"gdp-per-capita",16.1757,2024-02-05 13:29:59
"43","million 1990$","Reference","Africa_Northern",2095,"gdp-per-capita",17.6989,2024-02-05 13:29:59
"44","million 1990$","Reference","Africa_Northern",2100,"gdp-per-capita",19.2797,2024-02-05 13:29:59
"45","million 1990$","Reference","Africa_Southern",1975,"gdp-per-capita",0.537213,2024-02-05 13:29:59
"46","million 1990$","Reference","Africa_Southern",1990,"gdp-per-capita",0.513679,2024-02-05 13:29:59
"47","million 1990$","Reference","Africa_Southern",2005,"gdp-per-capita",0.65223,2024-02-05 13:29:59
"48","million 1990$","Reference","Africa_Southern",2010,"gdp-per-capita",0.863204,2024-02-05 13:29:59
"49","million 1990$","Reference","Africa_Southern",2015,"gdp-per-capita",0.968488,2024-02-05 13:29:59
"50","million 1990$","Reference","Africa_Southern",2020,"gdp-per-capita",0.960547,2024-02-05 13:29:59
"51","million 1990$","Reference","Africa_Southern",2025,"gdp-per-capita",1.05567,2024-02-05 13:29:59
"52","million 1990$","Reference","Africa_Southern",2030,"gdp-per-capita",1.20849,2024-02-05 13:29:59
"53","million 1990$","Reference","Africa_Southern",2035,"gdp-per-capita",1.37742,2024-02-05 13:29:59
"54","million 1990$","Reference","Africa_Southern",2040,"gdp-per-capita",1.60302,2024-02-05 13:29:59
"55","million 1990$","Reference","Africa_Southern",2045,"gdp-per-capita",1.90638,2024-02-05 13:29:59
"56","million 1990$","Reference","Africa_Southern",2050,"gdp-per-capita",2.30035,2024-02-05 13:29:59
"57","million 1990$","Reference","Africa_Southern",2055,"gdp-per-capita",2.79945,2024-02-05 13:29:59
"58","million 1990$","Reference","Africa_Southern",2060,"gdp-per-capita",3.41605,2024-02-05 13:29:59
"59","million 1990$","Reference","Africa_Southern",2065,"gdp-per-capita",4.16321,2024-02-05 13:29:59
"60","million 1990$","Reference","Africa_Southern",2070,"gdp-per-capita",5.054,2024-02-05 13:29:59
"61","million 1990$","Reference","Africa_Southern",2075,"gdp-per-capita",6.10054,2024-02-05 13:29:59
"62","million 1990$","Reference","Africa_Southern",2080,"gdp-per-capita",7.31431,2024-02-05 13:29:59
"63","million 1990$","Reference","Africa_Southern",2085,"gdp-per-capita",8.70597,2024-02-05 13:29:59
"64","million 1990$","Reference","Africa_Southern",2090,"gdp-per-capita",10.2922,2024-02-05 13:29:59
"65","million 1990$","Reference","Africa_Southern",2095,"gdp-per-capita",12.0816,2024-02-05 13:29:59
"66","million 1990$","Reference","Africa_Southern",2100,"gdp-per-capita",14.0822,2024-02-05 13:29:59
"67","million 1990$","Reference","Africa_Western",1975,"gdp-per-capita",0.859179,2024-02-05 13:29:59
"68","million 1990$","Reference","Africa_Western",1990,"gdp-per-capita",0.699672,2024-02-05 13:29:59
"69","million 1990$","Reference","Africa_Western",2005,"gdp-per-capita",0.812442,2024-02-05 13:29:59
"70","million 1990$","Reference","Africa_Western",2010,"gdp-per-capita",0.947195,2024-02-05 13:29:59
"71","million 1990$","Reference","Africa_Western",2015,"gdp-per-capita",1.04564,2024-02-05 13:29:59
"72","million 1990$","Reference","Africa_Western",2020,"gdp-per-capita",1.05166,2024-02-05 13:29:59
"73","million 1990$","Reference","Africa_Western",2025,"gdp-per-capita",1.15221,2024-02-05 13:29:59
"74","million 1990$","Reference","Africa_Western",2030,"gdp-per-capita",1.4206,2024-02-05 13:29:59
"75","million 1990$","Reference","Africa_Western",2035,"gdp-per-capita",1.73656,2024-02-05 13:29:59
"76","million 1990$","Reference","Africa_Western",2040,"gdp-per-capita",2.12715,2024-02-05 13:29:59
"77","million 1990$","Reference","Africa_Western",2045,"gdp-per-capita",2.61009,2024-02-05 13:29:59
"78","million 1990$","Reference","Africa_Western",2050,"gdp-per-capita",3.20284,2024-02-05 13:29:59
"79","million 1990$","Reference","Africa_Western",2055,"gdp-per-capita",3.93841,2024-02-05 13:29:59
"80","million 1990$","Reference","Africa_Western",2060,"gdp-per-capita",4.83567,2024-02-05 13:29:59
"81","million 1990$","Reference","Africa_Western",2065,"gdp-per-capita",5.90585,2024-02-05 13:29:59
"82","million 1990$","Reference","Africa_Western",2070,"gdp-per-capita",7.16347,2024-02-05 13:29:59
"83","million 1990$","Reference","Africa_Western",2075,"gdp-per-capita",8.61922,2024-02-05 13:29:59
"84","million 1990$","Reference","Africa_Western",2080,"gdp-per-capita",10.2802,2024-02-05 13:29:59
"85","million 1990$","Reference","Africa_Western",2085,"gdp-per-capita",12.1553,2024-02-05 13:29:59
"86","million 1990$","Reference","Africa_Western",2090,"gdp-per-capita",14.2518,2024-02-05 13:29:59
"87","million 1990$","Reference","Africa_Western",2095,"gdp-per-capita",16.5626,2024-02-05 13:29:59
"88","million 1990$","Reference","Africa_Western",2100,"gdp-per-capita",19.0757,2024-02-05 13:29:59
"89","million 1990$","Reference","Argentina",1975,"gdp-per-capita",5.29471,2024-02-05 13:29:59
"90","million 1990$","Reference","Argentina",1990,"gdp-per-capita",3.95815,2024-02-05 13:29:59
"91","million 1990$","Reference","Argentina",2005,"gdp-per-capita",5.69681,2024-02-05 13:29:59
"92","million 1990$","Reference","Argentina",2010,"gdp-per-capita",6.87947,2024-02-05 13:29:59
"93","million 1990$","Reference","Argentina",2015,"gdp-per-capita",7.0279,2024-02-05 13:29:59
"94","million 1990$","Reference","Argentina",2020,"gdp-per-capita",6.70896,2024-02-05 13:29:59
"95","million 1990$","Reference","Argentina",2025,"gdp-per-capita",7.69205,2024-02-05 13:29:59
"96","million 1990$","Reference","Argentina",2030,"gdp-per-capita",8.7296,2024-02-05 13:29:59
"97","million 1990$","Reference","Argentina",2035,"gdp-per-capita",9.79748,2024-02-05 13:29:59
"98","million 1990$","Reference","Argentina",2040,"gdp-per-capita",10.8544,2024-02-05 13:29:59
"99","million 1990$","Reference","Argentina",2045,"gdp-per-capita",11.909,2024-02-05 13:29:59
"100","million 1990$","Reference","Argentina",2050,"gdp-per-capita",13.0165,2024-02-05 13:29:59
"101","million 1990$","Reference","Argentina",2055,"gdp-per-capita",14.1944,2024-02-05 13:29:59
"102","million 1990$","Reference","Argentina",2060,"gdp-per-capita",15.4395,2024-02-05 13:29:59
"103","million 1990$","Reference","Argentina",2065,"gdp-per-capita",16.7382,2024-02-05 13:29:59
"104","million 1990$","Reference","Argentina",2070,"gdp-per-capita",18.0875,2024-02-05 13:29:59
"105","million 1990$","Reference","Argentina",2075,"gdp-per-capita",19.4709,2024-02-05 13:29:59
"106","million 1990$","Reference","Argentina",2080,"gdp-per-capita",20.916,2024-02-05 13:29:59
"107","million 1990$","Reference","Argentina",2085,"gdp-per-capita",22.4167,2024-02-05 13:29:59
"108","million 1990$","Reference","Argentina",2090,"gdp-per-capita",23.9815,2024-02-05 13:29:59
"109","million 1990$","Reference","Argentina",2095,"gdp-per-capita",25.6029,2024-02-05 13:29:59
"110","million 1990$","Reference","Argentina",2100,"gdp-per-capita",27.267,2024-02-05 13:29:59
"111","million 1990$","Reference","Australia_NZ",1975,"gdp-per-capita",17.5212,2024-02-05 13:29:59
"112","million 1990$","Reference","Australia_NZ",1990,"gdp-per-capita",23.3499,2024-02-05 13:29:59
"113","million 1990$","Reference","Australia_NZ",2005,"gdp-per-capita",31.7869,2024-02-05 13:29:59
"114","million 1990$","Reference","Australia_NZ",2010,"gdp-per-capita",33.2816,2024-02-05 13:29:59
"115","million 1990$","Reference","Australia_NZ",2015,"gdp-per-capita",35.512,2024-02-05 13:29:59
"116","million 1990$","Reference","Australia_NZ",2020,"gdp-per-capita",37.6669,2024-02-05 13:29:59
"117","million 1990$","Reference","Australia_NZ",2025,"gdp-per-capita",40.2365,2024-02-05 13:29:59
"118","million 1990$","Reference","Australia_NZ",2030,"gdp-per-capita",42.6662,2024-02-05 13:29:59
"119","million 1990$","Reference","Australia_NZ",2035,"gdp-per-capita",45.0299,2024-02-05 13:29:59
"120","million 1990$","Reference","Australia_NZ",2040,"gdp-per-capita",47.5147,2024-02-05 13:29:59
"121","million 1990$","Reference","Australia_NZ",2045,"gdp-per-capita",50.1803,2024-02-05 13:29:59
"122","million 1990$","Reference","Australia_NZ",2050,"gdp-per-capita",52.7474,2024-02-05 13:29:59
"123","million 1990$","Reference","Australia_NZ",2055,"gdp-per-capita",55.3683,2024-02-05 13:29:59
"124","million 1990$","Reference","Australia_NZ",2060,"gdp-per-capita",58.3906,2024-02-05 13:29:59
"125","million 1990$","Reference","Australia_NZ",2065,"gdp-per-capita",61.8476,2024-02-05 13:29:59
"126","million 1990$","Reference","Australia_NZ",2070,"gdp-per-capita",65.616,2024-02-05 13:29:59
"127","million 1990$","Reference","Australia_NZ",2075,"gdp-per-capita",69.4961,2024-02-05 13:29:59
"128","million 1990$","Reference","Australia_NZ",2080,"gdp-per-capita",73.5487,2024-02-05 13:29:59
"129","million 1990$","Reference","Australia_NZ",2085,"gdp-per-capita",77.7556,2024-02-05 13:29:59
"130","million 1990$","Reference","Australia_NZ",2090,"gdp-per-capita",82.2688,2024-02-05 13:29:59
"131","million 1990$","Reference","Australia_NZ",2095,"gdp-per-capita",87.2429,2024-02-05 13:29:59
"132","million 1990$","Reference","Australia_NZ",2100,"gdp-per-capita",92.686,2024-02-05 13:29:59
"133","million 1990$","Reference","Brazil",1975,"gdp-per-capita",4.46924,2024-02-05 13:29:59
"134","million 1990$","Reference","Brazil",1990,"gdp-per-capita",5.28111,2024-02-05 13:29:59
"135","million 1990$","Reference","Brazil",2005,"gdp-per-capita",6.29041,2024-02-05 13:29:59
"136","million 1990$","Reference","Brazil",2010,"gdp-per-capita",7.4451,2024-02-05 13:29:59
"137","million 1990$","Reference","Brazil",2015,"gdp-per-capita",7.54278,2024-02-05 13:29:59
"138","million 1990$","Reference","Brazil",2020,"gdp-per-capita",7.51691,2024-02-05 13:29:59
"139","million 1990$","Reference","Brazil",2025,"gdp-per-capita",8.19887,2024-02-05 13:29:59
"140","million 1990$","Reference","Brazil",2030,"gdp-per-capita",9.13204,2024-02-05 13:29:59
"141","million 1990$","Reference","Brazil",2035,"gdp-per-capita",10.033,2024-02-05 13:29:59
"142","million 1990$","Reference","Brazil",2040,"gdp-per-capita",10.9907,2024-02-05 13:29:59
"143","million 1990$","Reference","Brazil",2045,"gdp-per-capita",11.9946,2024-02-05 13:29:59
"144","million 1990$","Reference","Brazil",2050,"gdp-per-capita",13.0446,2024-02-05 13:29:59
"145","million 1990$","Reference","Brazil",2055,"gdp-per-capita",14.2005,2024-02-05 13:29:59
"146","million 1990$","Reference","Brazil",2060,"gdp-per-capita",15.4582,2024-02-05 13:29:59
"147","million 1990$","Reference","Brazil",2065,"gdp-per-capita",16.7854,2024-02-05 13:29:59
"148","million 1990$","Reference","Brazil",2070,"gdp-per-capita",18.2116,2024-02-05 13:29:59
"149","million 1990$","Reference","Brazil",2075,"gdp-per-capita",19.7953,2024-02-05 13:29:59
"150","million 1990$","Reference","Brazil",2080,"gdp-per-capita",21.4853,2024-02-05 13:29:59
"151","million 1990$","Reference","Brazil",2085,"gdp-per-capita",23.2852,2024-02-05 13:29:59
"152","million 1990$","Reference","Brazil",2090,"gdp-per-capita",25.2083,2024-02-05 13:29:59
"153","million 1990$","Reference","Brazil",2095,"gdp-per-capita",27.2758,2024-02-05 13:29:59
"154","million 1990$","Reference","Brazil",2100,"gdp-per-capita",29.4921,2024-02-05 13:29:59
"155","million 1990$","Reference","Canada",1975,"gdp-per-capita",18.5079,2024-02-05 13:29:59
"156","million 1990$","Reference","Canada",1990,"gdp-per-capita",24.2897,2024-02-05 13:29:59
"157","million 1990$","Reference","Canada",2005,"gdp-per-capita",31.2679,2024-02-05 13:29:59
"158","million 1990$","Reference","Canada",2010,"gdp-per-capita",31.1692,2024-02-05 13:29:59
"159","million 1990$","Reference","Canada",2015,"gdp-per-capita",33.0052,2024-02-05 13:29:59
"160","million 1990$","Reference","Canada",2020,"gdp-per-capita",34.3638,2024-02-05 13:29:59
"161","million 1990$","Reference","Canada",2025,"gdp-per-capita",35.6437,2024-02-05 13:29:59
"162","million 1990$","Reference","Canada",2030,"gdp-per-capita",37.5172,2024-02-05 13:29:59
"163","million 1990$","Reference","Canada",2035,"gdp-per-capita",39.7046,2024-02-05 13:29:59
"164","million 1990$","Reference","Canada",2040,"gdp-per-capita",42.0482,2024-02-05 13:29:59
"165","million 1990$","Reference","Canada",2045,"gdp-per-capita",44.3188,2024-02-05 13:29:59
"166","million 1990$","Reference","Canada",2050,"gdp-per-capita",46.4014,2024-02-05 13:29:59
"167","million 1990$","Reference","Canada",2055,"gdp-per-capita",48.4305,2024-02-05 13:29:59
"168","million 1990$","Reference","Canada",2060,"gdp-per-capita",50.6992,2024-02-05 13:29:59
"169","million 1990$","Reference","Canada",2065,"gdp-per-capita",53.4268,2024-02-05 13:29:59
"170","million 1990$","Reference","Canada",2070,"gdp-per-capita",56.5181,2024-02-05 13:29:59
"171","million 1990$","Reference","Canada",2075,"gdp-per-capita",59.8019,2024-02-05 13:29:59
"172","million 1990$","Reference","Canada",2080,"gdp-per-capita",63.3107,2024-02-05 13:29:59
"173","million 1990$","Reference","Canada",2085,"gdp-per-capita",67.0049,2024-02-05 13:29:59
"174","million 1990$","Reference","Canada",2090,"gdp-per-capita",70.9616,2024-02-05 13:29:59
"175","million 1990$","Reference","Canada",2095,"gdp-per-capita",75.352,2024-02-05 13:29:59
"176","million 1990$","Reference","Canada",2100,"gdp-per-capita",80.2409,2024-02-05 13:29:59
"177","million 1990$","Reference","Central America and Caribbean",1975,"gdp-per-capita",1.70751,2024-02-05 13:29:59
"178","million 1990$","Reference","Central America and Caribbean",1990,"gdp-per-capita",1.89643,2024-02-05 13:29:59
"179","million 1990$","Reference","Central America and Caribbean",2005,"gdp-per-capita",2.35629,2024-02-05 13:29:59
"180","million 1990$","Reference","Central America and Caribbean",2010,"gdp-per-capita",2.70281,2024-02-05 13:29:59
"181","million 1990$","Reference","Central America and Caribbean",2015,"gdp-per-capita",3.04163,2024-02-05 13:29:59
"182","million 1990$","Reference","Central America and Caribbean",2020,"gdp-per-capita",3.32313,2024-02-05 13:29:59
"183","million 1990$","Reference","Central America and Caribbean",2025,"gdp-per-capita",3.73495,2024-02-05 13:29:59
"184","million 1990$","Reference","Central America and Caribbean",2030,"gdp-per-capita",4.27975,2024-02-05 13:29:59
"185","million 1990$","Reference","Central America and Caribbean",2035,"gdp-per-capita",4.88449,2024-02-05 13:29:59
"186","million 1990$","Reference","Central America and Caribbean",2040,"gdp-per-capita",5.58842,2024-02-05 13:29:59
"187","million 1990$","Reference","Central America and Caribbean",2045,"gdp-per-capita",6.4009,2024-02-05 13:29:59
"188","million 1990$","Reference","Central America and Caribbean",2050,"gdp-per-capita",7.32319,2024-02-05 13:29:59
"189","million 1990$","Reference","Central America and Caribbean",2055,"gdp-per-capita",8.3681,2024-02-05 13:29:59
"190","million 1990$","Reference","Central America and Caribbean",2060,"gdp-per-capita",9.55079,2024-02-05 13:29:59
"191","million 1990$","Reference","Central America and Caribbean",2065,"gdp-per-capita",10.8756,2024-02-05 13:29:59
"192","million 1990$","Reference","Central America and Caribbean",2070,"gdp-per-capita",12.3512,2024-02-05 13:29:59
"193","million 1990$","Reference","Central America and Caribbean",2075,"gdp-per-capita",13.9894,2024-02-05 13:29:59
"194","million 1990$","Reference","Central America and Caribbean",2080,"gdp-per-capita",15.799,2024-02-05 13:29:59
"195","million 1990$","Reference","Central America and Caribbean",2085,"gdp-per-capita",17.7898,2024-02-05 13:29:59
"196","million 1990$","Reference","Central America and Caribbean",2090,"gdp-per-capita",19.9585,2024-02-05 13:29:59
"197","million 1990$","Reference","Central America and Caribbean",2095,"gdp-per-capita",22.3048,2024-02-05 13:29:59
"198","million 1990$","Reference","Central America and Caribbean",2100,"gdp-per-capita",24.8225,2024-02-05 13:29:59
"199","million 1990$","Reference","Central Asia",1975,"gdp-per-capita",1.59219,2024-02-05 13:29:59
"200","million 1990$","Reference","Central Asia",1990,"gdp-per-capita",1.84246,2024-02-05 13:29:59
"201","million 1990$","Reference","Central Asia",2005,"gdp-per-capita",1.75317,2024-02-05 13:29:59
"202","million 1990$","Reference","Central Asia",2010,"gdp-per-capita",2.43636,2024-02-05 13:29:59
"203","million 1990$","Reference","Central Asia",2015,"gdp-per-capita",2.93704,2024-02-05 13:29:59
"204","million 1990$","Reference","Central Asia",2020,"gdp-per-capita",3.41973,2024-02-05 13:29:59
"205","million 1990$","Reference","Central Asia",2025,"gdp-per-capita",4.11726,2024-02-05 13:29:59
"206","million 1990$","Reference","Central Asia",2030,"gdp-per-capita",4.97,2024-02-05 13:29:59
"207","million 1990$","Reference","Central Asia",2035,"gdp-per-capita",5.81625,2024-02-05 13:29:59
"208","million 1990$","Reference","Central Asia",2040,"gdp-per-capita",6.64168,2024-02-05 13:29:59
"209","million 1990$","Reference","Central Asia",2045,"gdp-per-capita",7.42153,2024-02-05 13:29:59
"210","million 1990$","Reference","Central Asia",2050,"gdp-per-capita",8.13133,2024-02-05 13:29:59
"211","million 1990$","Reference","Central Asia",2055,"gdp-per-capita",8.84202,2024-02-05 13:29:59
"212","million 1990$","Reference","Central Asia",2060,"gdp-per-capita",9.64497,2024-02-05 13:29:59
"213","million 1990$","Reference","Central Asia",2065,"gdp-per-capita",10.5679,2024-02-05 13:29:59
"214","million 1990$","Reference","Central Asia",2070,"gdp-per-capita",11.5518,2024-02-05 13:29:59
"215","million 1990$","Reference","Central Asia",2075,"gdp-per-capita",12.542,2024-02-05 13:29:59
"216","million 1990$","Reference","Central Asia",2080,"gdp-per-capita",13.5766,2024-02-05 13:29:59
"217","million 1990$","Reference","Central Asia",2085,"gdp-per-capita",14.6732,2024-02-05 13:29:59
"218","million 1990$","Reference","Central Asia",2090,"gdp-per-capita",15.845,2024-02-05 13:29:59
"219","million 1990$","Reference","Central Asia",2095,"gdp-per-capita",17.0851,2024-02-05 13:29:59
"220","million 1990$","Reference","Central Asia",2100,"gdp-per-capita",18.3644,2024-02-05 13:29:59
"221","million 1990$","Reference","China",1975,"gdp-per-capita",0.196254,2024-02-05 13:29:59
"222","million 1990$","Reference","China",1990,"gdp-per-capita",0.524798,2024-02-05 13:29:59
"223","million 1990$","Reference","China",2005,"gdp-per-capita",1.86118,2024-02-05 13:29:59
"224","million 1990$","Reference","China",2010,"gdp-per-capita",3.04715,2024-02-05 13:29:59
"225","million 1990$","Reference","China",2015,"gdp-per-capita",4.29247,2024-02-05 13:29:59
"226","million 1990$","Reference","China",2020,"gdp-per-capita",5.78172,2024-02-05 13:29:59
"227","million 1990$","Reference","China",2025,"gdp-per-capita",7.54611,2024-02-05 13:29:59
"228","million 1990$","Reference","China",2030,"gdp-per-capita",9.31232,2024-02-05 13:29:59
"229","million 1990$","Reference","China",2035,"gdp-per-capita",10.8986,2024-02-05 13:29:59
"230","million 1990$","Reference","China",2040,"gdp-per-capita",12.442,2024-02-05 13:29:59
"231","million 1990$","Reference","China",2045,"gdp-per-capita",13.9722,2024-02-05 13:29:59
"232","million 1990$","Reference","China",2050,"gdp-per-capita",15.4038,2024-02-05 13:29:59
"233","million 1990$","Reference","China",2055,"gdp-per-capita",16.7233,2024-02-05 13:29:59
"234","million 1990$","Reference","China",2060,"gdp-per-capita",18.0757,2024-02-05 13:29:59
"235","million 1990$","Reference","China",2065,"gdp-per-capita",19.448,2024-02-05 13:29:59
"236","million 1990$","Reference","China",2070,"gdp-per-capita",20.833,2024-02-05 13:29:59
"237","million 1990$","Reference","China",2075,"gdp-per-capita",22.1959,2024-02-05 13:29:59
"238","million 1990$","Reference","China",2080,"gdp-per-capita",23.617,2024-02-05 13:29:59
"239","million 1990$","Reference","China",2085,"gdp-per-capita",25.0432,2024-02-05 13:29:59
"240","million 1990$","Reference","China",2090,"gdp-per-capita",26.4857,2024-02-05 13:29:59
"241","million 1990$","Reference","China",2095,"gdp-per-capita",27.9317,2024-02-05 13:29:59
"242","million 1990$","Reference","China",2100,"gdp-per-capita",29.3848,2024-02-05 13:29:59
"243","million 1990$","Reference","Colombia",1975,"gdp-per-capita",2.19642,2024-02-05 13:29:59
"244","million 1990$","Reference","Colombia",1990,"gdp-per-capita",2.95034,2024-02-05 13:29:59
"245","million 1990$","Reference","Colombia",2005,"gdp-per-capita",3.55665,2024-02-05 13:29:59
"246","million 1990$","Reference","Colombia",2010,"gdp-per-capita",4.18679,2024-02-05 13:29:59
"247","million 1990$","Reference","Colombia",2015,"gdp-per-capita",4.98521,2024-02-05 13:29:59
"248","million 1990$","Reference","Colombia",2020,"gdp-per-capita",5.36691,2024-02-05 13:29:59
"249","million 1990$","Reference","Colombia",2025,"gdp-per-capita",6.08441,2024-02-05 13:29:59
"250","million 1990$","Reference","Colombia",2030,"gdp-per-capita",6.83854,2024-02-05 13:29:59
"251","million 1990$","Reference","Colombia",2035,"gdp-per-capita",7.69312,2024-02-05 13:29:59
"252","million 1990$","Reference","Colombia",2040,"gdp-per-capita",8.67053,2024-02-05 13:29:59
"253","million 1990$","Reference","Colombia",2045,"gdp-per-capita",9.75412,2024-02-05 13:29:59
"254","million 1990$","Reference","Colombia",2050,"gdp-per-capita",10.961,2024-02-05 13:29:59
"255","million 1990$","Reference","Colombia",2055,"gdp-per-capita",12.3032,2024-02-05 13:29:59
"256","million 1990$","Reference","Colombia",2060,"gdp-per-capita",13.778,2024-02-05 13:29:59
"257","million 1990$","Reference","Colombia",2065,"gdp-per-capita",15.4088,2024-02-05 13:29:59
"258","million 1990$","Reference","Colombia",2070,"gdp-per-capita",17.1866,2024-02-05 13:29:59
"259","million 1990$","Reference","Colombia",2075,"gdp-per-capita",19.1014,2024-02-05 13:29:59
"260","million 1990$","Reference","Colombia",2080,"gdp-per-capita",21.1766,2024-02-05 13:29:59
"261","million 1990$","Reference","Colombia",2085,"gdp-per-capita",23.3998,2024-02-05 13:29:59
"262","million 1990$","Reference","Colombia",2090,"gdp-per-capita",25.7454,2024-02-05 13:29:59
"263","million 1990$","Reference","Colombia",2095,"gdp-per-capita",28.2103,2024-02-05 13:29:59
"264","million 1990$","Reference","Colombia",2100,"gdp-per-capita",30.7897,2024-02-05 13:29:59
"265","million 1990$","Reference","EU-12",1975,"gdp-per-capita",3.52751,2024-02-05 13:29:59
"266","million 1990$","Reference","EU-12",1990,"gdp-per-capita",4.9308,2024-02-05 13:29:59
"267","million 1990$","Reference","EU-12",2005,"gdp-per-capita",7.0633,2024-02-05 13:29:59
"268","million 1990$","Reference","EU-12",2010,"gdp-per-capita",8.30532,2024-02-05 13:29:59
"269","million 1990$","Reference","EU-12",2015,"gdp-per-capita",9.49906,2024-02-05 13:29:59
"270","million 1990$","Reference","EU-12",2020,"gdp-per-capita",11.4684,2024-02-05 13:29:59
"271","million 1990$","Reference","EU-12",2025,"gdp-per-capita",13.1698,2024-02-05 13:29:59
"272","million 1990$","Reference","EU-12",2030,"gdp-per-capita",14.9405,2024-02-05 13:29:59
"273","million 1990$","Reference","EU-12",2035,"gdp-per-capita",16.7931,2024-02-05 13:29:59
"274","million 1990$","Reference","EU-12",2040,"gdp-per-capita",18.6535,2024-02-05 13:29:59
"275","million 1990$","Reference","EU-12",2045,"gdp-per-capita",20.4233,2024-02-05 13:29:59
"276","million 1990$","Reference","EU-12",2050,"gdp-per-capita",22.1705,2024-02-05 13:29:59
"277","million 1990$","Reference","EU-12",2055,"gdp-per-capita",23.9639,2024-02-05 13:29:59
