"","Units","scenario","region","year","value","rundate"
"174","thous","Policytest","Canada",2090,55203,2024-03-25 14:23:32
"175","thous","Policytest","Canada",2095,55088,2024-03-25 14:23:32
"176","thous","Policytest","Canada",2100,54679,2024-03-25 14:23:32
"177","thous","Policytest","Central America and Caribbean",1975,45127,2024-03-25 14:23:32
"178","thous","Policytest","Central America and Caribbean",1990,59989,2024-03-25 14:23:32
"179","thous","Policytest","Central America and Caribbean",2005,75932,2024-03-25 14:23:32
"180","thous","Policytest","Central America and Caribbean",2010,80984,2024-03-25 14:23:32
"181","thous","Policytest","Central America and Caribbean",2015,86156,2024-03-25 14:23:32
"182","thous","Policytest","Central America and Caribbean",2020,90410,2024-03-25 14:23:32
"183","thous","Policytest","Central America and Caribbean",2025,94236,2024-03-25 14:23:32
"184","thous","Policytest","Central America and Caribbean",2030,97597,2024-03-25 14:23:32
"185","thous","Policytest","Central America and Caribbean",2035,100446,2024-03-25 14:23:32
"186","thous","Policytest","Central America and Caribbean",2040,102754,2024-03-25 14:23:32
"187","thous","Policytest","Central America and Caribbean",2045,104535,2024-03-25 14:23:32
"188","thous","Policytest","Central America and Caribbean",2050,105763,2024-03-25 14:23:32
"189","thous","Policytest","Central America and Caribbean",2055,106465,2024-03-25 14:23:32
"190","thous","Policytest","Central America and Caribbean",2060,106650,2024-03-25 14:23:32
"191","thous","Policytest","Central America and Caribbean",2065,106558,2024-03-25 14:23:32
"192","thous","Policytest","Central America and Caribbean",2070,106227,2024-03-25 14:23:32
"193","thous","Policytest","Central America and Caribbean",2075,105638,2024-03-25 14:23:32
"194","thous","Policytest","Central America and Caribbean",2080,104841,2024-03-25 14:23:32
"195","thous","Policytest","Central America and Caribbean",2085,103819,2024-03-25 14:23:32
"196","thous","Policytest","Central America and Caribbean",2090,102640,2024-03-25 14:23:32
"197","thous","Policytest","Central America and Caribbean",2095,101344,2024-03-25 14:23:32
"198","thous","Policytest","Central America and Caribbean",2100,99983,2024-03-25 14:23:32
"199","thous","Policytest","Central Asia",1975,51975,2024-03-25 14:23:32
"200","thous","Policytest","Central Asia",1990,68498,2024-03-25 14:23:32
"201","thous","Policytest","Central Asia",2005,76706,2024-03-25 14:23:32
"202","thous","Policytest","Central Asia",2010,81534,2024-03-25 14:23:32
"203","thous","Policytest","Central Asia",2015,88051,2024-03-25 14:23:32
"204","thous","Policytest","Central Asia",2020,91528,2024-03-25 14:23:32
"205","thous","Policytest","Central Asia",2025,94287,2024-03-25 14:23:32
"206","thous","Policytest","Central Asia",2030,96353,2024-03-25 14:23:32
"207","thous","Policytest","Central Asia",2035,97911,2024-03-25 14:23:32
"208","thous","Policytest","Central Asia",2040,99103,2024-03-25 14:23:32
"209","thous","Policytest","Central Asia",2045,99832,2024-03-25 14:23:32
"210","thous","Policytest","Central Asia",2050,99981,2024-03-25 14:23:32
"211","thous","Policytest","Central Asia",2055,99590,2024-03-25 14:23:32
"212","thous","Policytest","Central Asia",2060,98781,2024-03-25 14:23:32
"213","thous","Policytest","Central Asia",2065,97769,2024-03-25 14:23:32
"214","thous","Policytest","Central Asia",2070,96551,2024-03-25 14:23:32
"215","thous","Policytest","Central Asia",2075,95122,2024-03-25 14:23:32
"216","thous","Policytest","Central Asia",2080,93500,2024-03-25 14:23:32
"217","thous","Policytest","Central Asia",2085,91781,2024-03-25 14:23:32
"218","thous","Policytest","Central Asia",2090,90071,2024-03-25 14:23:32
"219","thous","Policytest","Central Asia",2095,88412,2024-03-25 14:23:32
"220","thous","Policytest","Central Asia",2100,86771,2024-03-25 14:23:32
"221","thous","Policytest","China",1975,930691,2024-03-25 14:23:32
"222","thous","Policytest","China",1990,1182960,2024-03-25 14:23:32
"223","thous","Policytest","China",2005,1338030,2024-03-25 14:23:32
"224","thous","Policytest","China",2010,1376320,2024-03-25 14:23:32
"225","thous","Policytest","China",2015,1414640,2024-03-25 14:23:32
"226","thous","Policytest","China",2020,1431260,2024-03-25 14:23:32
"227","thous","Policytest","China",2025,1437680,2024-03-25 14:23:32
"228","thous","Policytest","China",2030,1433380,2024-03-25 14:23:32
"229","thous","Policytest","China",2035,1417840,2024-03-25 14:23:32
"230","thous","Policytest","China",2040,1391620,2024-03-25 14:23:32
"231","thous","Policytest","China",2045,1356310,2024-03-25 14:23:32
"232","thous","Policytest","China",2050,1313220,2024-03-25 14:23:32
"233","thous","Policytest","China",2055,1264140,2024-03-25 14:23:32
"234","thous","Policytest","China",2060,1211040,2024-03-25 14:23:32
"235","thous","Policytest","China",2065,1156060,2024-03-25 14:23:32
"236","thous","Policytest","China",2070,1101080,2024-03-25 14:23:32
"237","thous","Policytest","China",2075,1046470,2024-03-25 14:23:32
"238","thous","Policytest","China",2080,992245,2024-03-25 14:23:32
"239","thous","Policytest","China",2085,939257,2024-03-25 14:23:32
"240","thous","Policytest","China",2090,889160,2024-03-25 14:23:32
"241","thous","Policytest","China",2095,842988,2024-03-25 14:23:32
"242","thous","Policytest","China",2100,800756,2024-03-25 14:23:32
"243","thous","Policytest","Colombia",1975,24066,2024-03-25 14:23:32
"244","thous","Policytest","Colombia",1990,33103,2024-03-25 14:23:32
"245","thous","Policytest","Colombia",2005,42648,2024-03-25 14:23:32
"246","thous","Policytest","Colombia",2010,45223,2024-03-25 14:23:32
"247","thous","Policytest","Colombia",2015,47521,2024-03-25 14:23:32
"248","thous","Policytest","Colombia",2020,50315,2024-03-25 14:23:32
"249","thous","Policytest","Colombia",2025,52898,2024-03-25 14:23:32
"250","thous","Policytest","Colombia",2030,55222,2024-03-25 14:23:32
"251","thous","Policytest","Colombia",2035,57240,2024-03-25 14:23:32
"252","thous","Policytest","Colombia",2040,58976,2024-03-25 14:23:32
"253","thous","Policytest","Colombia",2045,60431,2024-03-25 14:23:32
"254","thous","Policytest","Colombia",2050,61553,2024-03-25 14:23:32
"255","thous","Policytest","Colombia",2055,62356,2024-03-25 14:23:32
"256","thous","Policytest","Colombia",2060,62899,2024-03-25 14:23:32
"257","thous","Policytest","Colombia",2065,63157,2024-03-25 14:23:32
"258","thous","Policytest","Colombia",2070,63179,2024-03-25 14:23:32
"259","thous","Policytest","Colombia",2075,62972,2024-03-25 14:23:32
"260","thous","Policytest","Colombia",2080,62528,2024-03-25 14:23:32
"261","thous","Policytest","Colombia",2085,61871,2024-03-25 14:23:32
"262","thous","Policytest","Colombia",2090,61079,2024-03-25 14:23:32
"263","thous","Policytest","Colombia",2095,60178,2024-03-25 14:23:32
"264","thous","Policytest","Colombia",2100,59180,2024-03-25 14:23:32
"265","thous","Policytest","EU-12",1975,99629,2024-03-25 14:23:32
"266","thous","Policytest","EU-12",1990,107358,2024-03-25 14:23:32
"267","thous","Policytest","EU-12",2005,103595,2024-03-25 14:23:32
"268","thous","Policytest","EU-12",2010,102240,2024-03-25 14:23:32
"269","thous","Policytest","EU-12",2015,100885,2024-03-25 14:23:32
"270","thous","Policytest","EU-12",2020,100489,2024-03-25 14:23:32
"271","thous","Policytest","EU-12",2025,99871,2024-03-25 14:23:32
"272","thous","Policytest","EU-12",2030,98929,2024-03-25 14:23:32
"273","thous","Policytest","EU-12",2035,97638,2024-03-25 14:23:32
"274","thous","Policytest","EU-12",2040,96191,2024-03-25 14:23:32
"275","thous","Policytest","EU-12",2045,94712,2024-03-25 14:23:32
"276","thous","Policytest","EU-12",2050,93190,2024-03-25 14:23:32
"277","thous","Policytest","EU-12",2055,91540,2024-03-25 14:23:32
"278","thous","Policytest","EU-12",2060,89687,2024-03-25 14:23:32
"279","thous","Policytest","EU-12",2065,87507,2024-03-25 14:23:32
"280","thous","Policytest","EU-12",2070,85081,2024-03-25 14:23:32
"281","thous","Policytest","EU-12",2075,82569,2024-03-25 14:23:32
"282","thous","Policytest","EU-12",2080,80124,2024-03-25 14:23:32
"283","thous","Policytest","EU-12",2085,77829,2024-03-25 14:23:32
"284","thous","Policytest","EU-12",2090,75700,2024-03-25 14:23:32
"285","thous","Policytest","EU-12",2095,73704,2024-03-25 14:23:32
"286","thous","Policytest","EU-12",2100,71775,2024-03-25 14:23:32
"287","thous","Policytest","EU-15",1975,350014,2024-03-25 14:23:32
"288","thous","Policytest","EU-15",1990,365030,2024-03-25 14:23:32
"289","thous","Policytest","EU-15",2005,387123,2024-03-25 14:23:32
"290","thous","Policytest","EU-15",2010,396932,2024-03-25 14:23:32
"291","thous","Policytest","EU-15",2015,404066,2024-03-25 14:23:32
"292","thous","Policytest","EU-15",2020,410786,2024-03-25 14:23:32
"293","thous","Policytest","EU-15",2025,417109,2024-03-25 14:23:32
"294","thous","Policytest","EU-15",2030,422887,2024-03-25 14:23:32
"295","thous","Policytest","EU-15",2035,428181,2024-03-25 14:23:32
"296","thous","Policytest","EU-15",2040,433036,2024-03-25 14:23:32
"297","thous","Policytest","EU-15",2045,437256,2024-03-25 14:23:32
"298","thous","Policytest","EU-15",2050,440600,2024-03-25 14:23:32
"299","thous","Policytest","EU-15",2055,442992,2024-03-25 14:23:32
"300","thous","Policytest","EU-15",2060,444653,2024-03-25 14:23:32
"301","thous","Policytest","EU-15",2065,445271,2024-03-25 14:23:32
"302","thous","Policytest","EU-15",2070,445263,2024-03-25 14:23:32
"303","thous","Policytest","EU-15",2075,444778,2024-03-25 14:23:32
"304","thous","Policytest","EU-15",2080,443719,2024-03-25 14:23:32
"305","thous","Policytest","EU-15",2085,441988,2024-03-25 14:23:32
"306","thous","Policytest","EU-15",2090,439290,2024-03-25 14:23:32
"307","thous","Policytest","EU-15",2095,435605,2024-03-25 14:23:32
"308","thous","Policytest","EU-15",2100,430661,2024-03-25 14:23:32
"309","thous","Policytest","Europe_Eastern",1975,61848,2024-03-25 14:23:32
"310","thous","Policytest","Europe_Eastern",1990,65980,2024-03-25 14:23:32
"311","thous","Policytest","Europe_Eastern",2005,60612,2024-03-25 14:23:32
"312","thous","Policytest","Europe_Eastern",2010,59299,2024-03-25 14:23:32
"313","thous","Policytest","Europe_Eastern",2015,58432,2024-03-25 14:23:32
"314","thous","Policytest","Europe_Eastern",2020,56851,2024-03-25 14:23:32
"315","thous","Policytest","Europe_Eastern",2025,55458,2024-03-25 14:23:32
"316","thous","Policytest","Europe_Eastern",2030,54198,2024-03-25 14:23:32
"317","thous","Policytest","Europe_Eastern",2035,53087,2024-03-25 14:23:32
"318","thous","Policytest","Europe_Eastern",2040,52133,2024-03-25 14:23:32
"319","thous","Policytest","Europe_Eastern",2045,51262,2024-03-25 14:23:32
"320","thous","Policytest","Europe_Eastern",2050,50429,2024-03-25 14:23:32
"321","thous","Policytest","Europe_Eastern",2055,49635,2024-03-25 14:23:32
"322","thous","Policytest","Europe_Eastern",2060,48892,2024-03-25 14:23:32
"323","thous","Policytest","Europe_Eastern",2065,48066,2024-03-25 14:23:32
"324","thous","Policytest","Europe_Eastern",2070,47179,2024-03-25 14:23:32
"325","thous","Policytest","Europe_Eastern",2075,46230,2024-03-25 14:23:32
"326","thous","Policytest","Europe_Eastern",2080,45227,2024-03-25 14:23:32
"327","thous","Policytest","Europe_Eastern",2085,44191,2024-03-25 14:23:32
"328","thous","Policytest","Europe_Eastern",2090,43146,2024-03-25 14:23:32
"329","thous","Policytest","Europe_Eastern",2095,42092,2024-03-25 14:23:32
"330","thous","Policytest","Europe_Eastern",2100,41002,2024-03-25 14:23:32
"331","thous","Policytest","Europe_Non_EU",1975,61029,2024-03-25 14:23:32
"332","thous","Policytest","Europe_Non_EU",1990,78577,2024-03-25 14:23:32
"333","thous","Policytest","Europe_Non_EU",2005,91004,2024-03-25 14:23:32
"334","thous","Policytest","Europe_Non_EU",2010,94995,2024-03-25 14:23:32
"335","thous","Policytest","Europe_Non_EU",2015,100665,2024-03-25 14:23:32
"336","thous","Policytest","Europe_Non_EU",2020,104683,2024-03-25 14:23:32
"337","thous","Policytest","Europe_Non_EU",2025,108334,2024-03-25 14:23:32
"338","thous","Policytest","Europe_Non_EU",2030,111526,2024-03-25 14:23:32
"339","thous","Policytest","Europe_Non_EU",2035,114226,2024-03-25 14:23:32
"340","thous","Policytest","Europe_Non_EU",2040,116432,2024-03-25 14:23:32
"341","thous","Policytest","Europe_Non_EU",2045,118121,2024-03-25 14:23:32
"342","thous","Policytest","Europe_Non_EU",2050,119289,2024-03-25 14:23:32
"343","thous","Policytest","Europe_Non_EU",2055,119897,2024-03-25 14:23:32
"344","thous","Policytest","Europe_Non_EU",2060,120004,2024-03-25 14:23:32
"345","thous","Policytest","Europe_Non_EU",2065,119658,2024-03-25 14:23:32
"346","thous","Policytest","Europe_Non_EU",2070,118869,2024-03-25 14:23:32
"347","thous","Policytest","Europe_Non_EU",2075,117659,2024-03-25 14:23:32
"348","thous","Policytest","Europe_Non_EU",2080,116090,2024-03-25 14:23:32
"349","thous","Policytest","Europe_Non_EU",2085,114257,2024-03-25 14:23:32
"350","thous","Policytest","Europe_Non_EU",2090,112312,2024-03-25 14:23:32
"351","thous","Policytest","Europe_Non_EU",2095,110280,2024-03-25 14:23:32
"352","thous","Policytest","Europe_Non_EU",2100,108150,2024-03-25 14:23:32
"353","thous","Policytest","European Free Trade Association",1975,10587,2024-03-25 14:23:32
"354","thous","Policytest","European Free Trade Association",1990,11184,2024-03-25 14:23:32
"355","thous","Policytest","European Free Trade Association",2005,12349,2024-03-25 14:23:32
"356","thous","Policytest","European Free Trade Association",2010,13051,2024-03-25 14:23:32
"357","thous","Policytest","European Free Trade Association",2015,13864,2024-03-25 14:23:32
"358","thous","Policytest","European Free Trade Association",2020,14375,2024-03-25 14:23:32
"359","thous","Policytest","European Free Trade Association",2025,14911,2024-03-25 14:23:32
"360","thous","Policytest","European Free Trade Association",2030,15440,2024-03-25 14:23:32
"361","thous","Policytest","European Free Trade Association",2035,15937,2024-03-25 14:23:32
"362","thous","Policytest","European Free Trade Association",2040,16401,2024-03-25 14:23:32
"363","thous","Policytest","European Free Trade Association",2045,16844,2024-03-25 14:23:32
"364","thous","Policytest","European Free Trade Association",2050,17270,2024-03-25 14:23:32
"365","thous","Policytest","European Free Trade Association",2055,17673,2024-03-25 14:23:32
"366","thous","Policytest","European Free Trade Association",2060,18044,2024-03-25 14:23:32
"367","thous","Policytest","European Free Trade Association",2065,18347,2024-03-25 14:23:32
"368","thous","Policytest","European Free Trade Association",2070,18591,2024-03-25 14:23:32
"369","thous","Policytest","European Free Trade Association",2075,18786,2024-03-25 14:23:32
"370","thous","Policytest","European Free Trade Association",2080,18932,2024-03-25 14:23:32
"371","thous","Policytest","European Free Trade Association",2085,19026,2024-03-25 14:23:32
"372","thous","Policytest","European Free Trade Association",2090,19045,2024-03-25 14:23:32
"373","thous","Policytest","European Free Trade Association",2095,18986,2024-03-25 14:23:32
"374","thous","Policytest","European Free Trade Association",2100,18847,2024-03-25 14:23:32
"375","thous","Policytest","India",1975,623103,2024-03-25 14:23:32
"376","thous","Policytest","India",1990,873278,2024-03-25 14:23:32
"377","thous","Policytest","India",2005,1147610,2024-03-25 14:23:32
"378","thous","Policytest","India",2010,1234280,2024-03-25 14:23:32
"379","thous","Policytest","India",2015,1310150,2024-03-25 14:23:32
