"","Units","scenario","region","fuel","year","value","rundate"
"70","EJ","PolicyReference","Africa_Eastern","d biomass",2030,2.8933629350351,2024-03-11 09:44:58
"71","EJ","PolicyReference","Africa_Eastern","d biomass",2035,3.47941143199979,2024-03-11 09:44:58
"72","EJ","PolicyReference","Africa_Eastern","d biomass",2040,3.8325216263014,2024-03-11 09:44:58
"73","EJ","PolicyReference","Africa_Eastern","d biomass",2045,3.55115770004033,2024-03-11 09:44:58
"74","EJ","PolicyReference","Africa_Eastern","d biomass",2050,3.57774754169022,2024-03-11 09:44:58
"75","EJ","PolicyReference","Africa_Eastern","d biomass",2055,3.74856941823394,2024-03-11 09:44:58
"76","EJ","PolicyReference","Africa_Eastern","d biomass",2060,3.69921173101121,2024-03-11 09:44:58
"77","EJ","PolicyReference","Africa_Eastern","d biomass",2065,5.16941320143703,2024-03-11 09:44:58
"78","EJ","PolicyReference","Africa_Eastern","d biomass",2070,5.83176547579691,2024-03-11 09:44:58
"79","EJ","PolicyReference","Africa_Eastern","d biomass",2075,7.77404766960396,2024-03-11 09:44:58
"80","EJ","PolicyReference","Africa_Eastern","d biomass",2080,9.30735108376448,2024-03-11 09:44:58
"81","EJ","PolicyReference","Africa_Eastern","d biomass",2085,11.3553056785725,2024-03-11 09:44:58
"82","EJ","PolicyReference","Africa_Eastern","d biomass",2090,13.3064487612759,2024-03-11 09:44:58
"83","EJ","PolicyReference","Africa_Eastern","d biomass",2095,14.8827475088396,2024-03-11 09:44:58
"84","EJ","PolicyReference","Africa_Eastern","d biomass",2100,15.9925876239102,2024-03-11 09:44:58
"85","EJ","PolicyReference","Africa_Eastern","e nuclear",2020,0.00123248286,2024-03-11 09:44:58
"86","EJ","PolicyReference","Africa_Eastern","e nuclear",2025,0.017575586165,2024-03-11 09:44:58
"87","EJ","PolicyReference","Africa_Eastern","e nuclear",2030,0.055770868691,2024-03-11 09:44:58
"88","EJ","PolicyReference","Africa_Eastern","e nuclear",2035,0.142883049202,2024-03-11 09:44:58
"89","EJ","PolicyReference","Africa_Eastern","e nuclear",2040,0.290120530219,2024-03-11 09:44:58
"90","EJ","PolicyReference","Africa_Eastern","e nuclear",2045,0.51532838535,2024-03-11 09:44:58
"91","EJ","PolicyReference","Africa_Eastern","e nuclear",2050,0.798341759367,2024-03-11 09:44:58
"92","EJ","PolicyReference","Africa_Eastern","e nuclear",2055,1.156173761487,2024-03-11 09:44:58
"93","EJ","PolicyReference","Africa_Eastern","e nuclear",2060,1.556927541967,2024-03-11 09:44:58
"94","EJ","PolicyReference","Africa_Eastern","e nuclear",2065,1.97560217398,2024-03-11 09:44:58
"95","EJ","PolicyReference","Africa_Eastern","e nuclear",2070,2.4187215058,2024-03-11 09:44:58
"96","EJ","PolicyReference","Africa_Eastern","e nuclear",2075,2.85130887864,2024-03-11 09:44:58
"97","EJ","PolicyReference","Africa_Eastern","e nuclear",2080,3.2739676844,2024-03-11 09:44:58
"98","EJ","PolicyReference","Africa_Eastern","e nuclear",2085,3.680143564,2024-03-11 09:44:58
"99","EJ","PolicyReference","Africa_Eastern","e nuclear",2090,4.0387437119,2024-03-11 09:44:58
"100","EJ","PolicyReference","Africa_Eastern","e nuclear",2095,4.3355456558,2024-03-11 09:44:58
"101","EJ","PolicyReference","Africa_Eastern","e nuclear",2100,4.57377197374,2024-03-11 09:44:58
"102","EJ","PolicyReference","Africa_Eastern","f hydro",1990,0.0220885,2024-03-11 09:44:58
"103","EJ","PolicyReference","Africa_Eastern","f hydro",2005,0.0372506,2024-03-11 09:44:58
"104","EJ","PolicyReference","Africa_Eastern","f hydro",2010,0.0651303,2024-03-11 09:44:58
"105","EJ","PolicyReference","Africa_Eastern","f hydro",2015,0.0967141,2024-03-11 09:44:58
"106","EJ","PolicyReference","Africa_Eastern","f hydro",2020,0.124544,2024-03-11 09:44:58
"107","EJ","PolicyReference","Africa_Eastern","f hydro",2025,0.152375,2024-03-11 09:44:58
"108","EJ","PolicyReference","Africa_Eastern","f hydro",2030,0.180205,2024-03-11 09:44:58
"109","EJ","PolicyReference","Africa_Eastern","f hydro",2035,0.208035,2024-03-11 09:44:58
"110","EJ","PolicyReference","Africa_Eastern","f hydro",2040,0.235866,2024-03-11 09:44:58
"111","EJ","PolicyReference","Africa_Eastern","f hydro",2045,0.263696,2024-03-11 09:44:58
"112","EJ","PolicyReference","Africa_Eastern","f hydro",2050,0.291526,2024-03-11 09:44:58
"113","EJ","PolicyReference","Africa_Eastern","f hydro",2055,0.319356,2024-03-11 09:44:58
"114","EJ","PolicyReference","Africa_Eastern","f hydro",2060,0.347187,2024-03-11 09:44:58
"115","EJ","PolicyReference","Africa_Eastern","f hydro",2065,0.375017,2024-03-11 09:44:58
"116","EJ","PolicyReference","Africa_Eastern","f hydro",2070,0.402847,2024-03-11 09:44:58
"117","EJ","PolicyReference","Africa_Eastern","f hydro",2075,0.430678,2024-03-11 09:44:58
"118","EJ","PolicyReference","Africa_Eastern","f hydro",2080,0.458508,2024-03-11 09:44:58
"119","EJ","PolicyReference","Africa_Eastern","f hydro",2085,0.486338,2024-03-11 09:44:58
"120","EJ","PolicyReference","Africa_Eastern","f hydro",2090,0.514169,2024-03-11 09:44:58
"121","EJ","PolicyReference","Africa_Eastern","f hydro",2095,0.541999,2024-03-11 09:44:58
"122","EJ","PolicyReference","Africa_Eastern","f hydro",2100,0.569829,2024-03-11 09:44:58
"123","EJ","PolicyReference","Africa_Eastern","g wind",2005,1.03005e-05,2024-03-11 09:44:58
"124","EJ","PolicyReference","Africa_Eastern","g wind",2010,0.000108405,2024-03-11 09:44:58
"125","EJ","PolicyReference","Africa_Eastern","g wind",2015,0.00327894,2024-03-11 09:44:58
"126","EJ","PolicyReference","Africa_Eastern","g wind",2020,0.0401055134,2024-03-11 09:44:58
"127","EJ","PolicyReference","Africa_Eastern","g wind",2025,0.151871674789,2024-03-11 09:44:58
"128","EJ","PolicyReference","Africa_Eastern","g wind",2030,0.316871119244,2024-03-11 09:44:58
"129","EJ","PolicyReference","Africa_Eastern","g wind",2035,0.591468582505,2024-03-11 09:44:58
"130","EJ","PolicyReference","Africa_Eastern","g wind",2040,1.026649662714,2024-03-11 09:44:58
"131","EJ","PolicyReference","Africa_Eastern","g wind",2045,1.672523078316,2024-03-11 09:44:58
"132","EJ","PolicyReference","Africa_Eastern","g wind",2050,2.465630715461,2024-03-11 09:44:58
"133","EJ","PolicyReference","Africa_Eastern","g wind",2055,3.509440818694,2024-03-11 09:44:58
"134","EJ","PolicyReference","Africa_Eastern","g wind",2060,4.780677649927,2024-03-11 09:44:58
"135","EJ","PolicyReference","Africa_Eastern","g wind",2065,6.126669083,2024-03-11 09:44:58
"136","EJ","PolicyReference","Africa_Eastern","g wind",2070,7.585985732,2024-03-11 09:44:58
"137","EJ","PolicyReference","Africa_Eastern","g wind",2075,8.94373945,2024-03-11 09:44:58
"138","EJ","PolicyReference","Africa_Eastern","g wind",2080,10.23931935,2024-03-11 09:44:58
"139","EJ","PolicyReference","Africa_Eastern","g wind",2085,11.39088403,2024-03-11 09:44:58
"140","EJ","PolicyReference","Africa_Eastern","g wind",2090,12.32415763,2024-03-11 09:44:58
"141","EJ","PolicyReference","Africa_Eastern","g wind",2095,13.14482213,2024-03-11 09:44:58
"142","EJ","PolicyReference","Africa_Eastern","g wind",2100,13.9425286,2024-03-11 09:44:58
"143","EJ","PolicyReference","Africa_Eastern","h solar",2005,5.21026e-05,2024-03-11 09:44:58
"144","EJ","PolicyReference","Africa_Eastern","h solar",2010,0.000240812,2024-03-11 09:44:58
"145","EJ","PolicyReference","Africa_Eastern","h solar",2015,0.00067574,2024-03-11 09:44:58
"146","EJ","PolicyReference","Africa_Eastern","h solar",2020,0.03421034118958,2024-03-11 09:44:58
"147","EJ","PolicyReference","Africa_Eastern","h solar",2025,0.11306942058668,2024-03-11 09:44:58
"148","EJ","PolicyReference","Africa_Eastern","h solar",2030,0.25368341788568,2024-03-11 09:44:58
"149","EJ","PolicyReference","Africa_Eastern","h solar",2035,0.49452049628868,2024-03-11 09:44:58
"150","EJ","PolicyReference","Africa_Eastern","h solar",2040,0.89549824702168,2024-03-11 09:44:58
"151","EJ","PolicyReference","Africa_Eastern","h solar",2045,1.50109495856568,2024-03-11 09:44:58
"152","EJ","PolicyReference","Africa_Eastern","h solar",2050,2.2461628193551,2024-03-11 09:44:58
"153","EJ","PolicyReference","Africa_Eastern","h solar",2055,3.155312154296,2024-03-11 09:44:58
"154","EJ","PolicyReference","Africa_Eastern","h solar",2060,4.2844148258997,2024-03-11 09:44:58
"155","EJ","PolicyReference","Africa_Eastern","h solar",2065,5.45602244685,2024-03-11 09:44:58
"156","EJ","PolicyReference","Africa_Eastern","h solar",2070,6.7281088239,2024-03-11 09:44:58
"157","EJ","PolicyReference","Africa_Eastern","h solar",2075,7.9308461279,2024-03-11 09:44:58
"158","EJ","PolicyReference","Africa_Eastern","h solar",2080,9.1200850595,2024-03-11 09:44:58
"159","EJ","PolicyReference","Africa_Eastern","h solar",2085,10.1951865205,2024-03-11 09:44:58
"160","EJ","PolicyReference","Africa_Eastern","h solar",2090,11.112177457,2024-03-11 09:44:58
"161","EJ","PolicyReference","Africa_Eastern","h solar",2095,11.945725,2024-03-11 09:44:58
"162","EJ","PolicyReference","Africa_Eastern","h solar",2100,12.716835506,2024-03-11 09:44:58
"163","EJ","PolicyReference","Africa_Eastern","i geothermal",1990,0.001173757,2024-03-11 09:44:58
"164","EJ","PolicyReference","Africa_Eastern","i geothermal",2005,0.00361098,2024-03-11 09:44:58
"165","EJ","PolicyReference","Africa_Eastern","i geothermal",2010,0.00529587,2024-03-11 09:44:58
"166","EJ","PolicyReference","Africa_Eastern","i geothermal",2015,0.01613492,2024-03-11 09:44:58
"167","EJ","PolicyReference","Africa_Eastern","i geothermal",2020,0.02909384,2024-03-11 09:44:58
"168","EJ","PolicyReference","Africa_Eastern","i geothermal",2025,0.05199331,2024-03-11 09:44:58
"169","EJ","PolicyReference","Africa_Eastern","i geothermal",2030,0.07270086,2024-03-11 09:44:58
"170","EJ","PolicyReference","Africa_Eastern","i geothermal",2035,0.07273836,2024-03-11 09:44:58
"171","EJ","PolicyReference","Africa_Eastern","i geothermal",2040,0.07274672,2024-03-11 09:44:58
"172","EJ","PolicyReference","Africa_Eastern","i geothermal",2045,0.072748606,2024-03-11 09:44:58
"173","EJ","PolicyReference","Africa_Eastern","i geothermal",2050,0.07272418,2024-03-11 09:44:58
"174","EJ","PolicyReference","Africa_Eastern","i geothermal",2055,0.072694775,2024-03-11 09:44:58
"175","EJ","PolicyReference","Africa_Eastern","i geothermal",2060,0.072677702,2024-03-11 09:44:58
"176","EJ","PolicyReference","Africa_Eastern","i geothermal",2065,0.072670079,2024-03-11 09:44:58
"177","EJ","PolicyReference","Africa_Eastern","i geothermal",2070,0.072659147,2024-03-11 09:44:58
"178","EJ","PolicyReference","Africa_Eastern","i geothermal",2075,0.072654693,2024-03-11 09:44:58
"179","EJ","PolicyReference","Africa_Eastern","i geothermal",2080,0.072649359,2024-03-11 09:44:58
"180","EJ","PolicyReference","Africa_Eastern","i geothermal",2085,0.072643902,2024-03-11 09:44:58
"181","EJ","PolicyReference","Africa_Eastern","i geothermal",2090,0.072639105,2024-03-11 09:44:58
"182","EJ","PolicyReference","Africa_Eastern","i geothermal",2095,0.072625765,2024-03-11 09:44:58
"183","EJ","PolicyReference","Africa_Eastern","i geothermal",2100,0.072588178,2024-03-11 09:44:58
"184","EJ","PolicyReference","Africa_Eastern","j traditional biomass",1990,1.502818,2024-03-11 09:44:58
"185","EJ","PolicyReference","Africa_Eastern","j traditional biomass",2005,2.173442,2024-03-11 09:44:58
"186","EJ","PolicyReference","Africa_Eastern","j traditional biomass",2010,2.45436,2024-03-11 09:44:58
"187","EJ","PolicyReference","Africa_Eastern","j traditional biomass",2015,2.699288,2024-03-11 09:44:58
"188","EJ","PolicyReference","Africa_Eastern","j traditional biomass",2020,2.627035,2024-03-11 09:44:58
"189","EJ","PolicyReference","Africa_Eastern","j traditional biomass",2025,2.754952,2024-03-11 09:44:58
"190","EJ","PolicyReference","Africa_Eastern","j traditional biomass",2030,2.842401,2024-03-11 09:44:58
"191","EJ","PolicyReference","Africa_Eastern","j traditional biomass",2035,2.892248,2024-03-11 09:44:58
"192","EJ","PolicyReference","Africa_Eastern","j traditional biomass",2040,2.907017,2024-03-11 09:44:58
"193","EJ","PolicyReference","Africa_Eastern","j traditional biomass",2045,2.888665,2024-03-11 09:44:58
"194","EJ","PolicyReference","Africa_Eastern","j traditional biomass",2050,2.80248,2024-03-11 09:44:58
"195","EJ","PolicyReference","Africa_Eastern","j traditional biomass",2055,2.688538,2024-03-11 09:44:58
"196","EJ","PolicyReference","Africa_Eastern","j traditional biomass",2060,2.393242,2024-03-11 09:44:58
"197","EJ","PolicyReference","Africa_Eastern","j traditional biomass",2065,2.13333,2024-03-11 09:44:58
"198","EJ","PolicyReference","Africa_Eastern","j traditional biomass",2070,1.864836,2024-03-11 09:44:58
"199","EJ","PolicyReference","Africa_Eastern","j traditional biomass",2075,1.641188,2024-03-11 09:44:58
"200","EJ","PolicyReference","Africa_Eastern","j traditional biomass",2080,1.452992,2024-03-11 09:44:58
"201","EJ","PolicyReference","Africa_Eastern","j traditional biomass",2085,1.309257,2024-03-11 09:44:58
"202","EJ","PolicyReference","Africa_Eastern","j traditional biomass",2090,1.19625,2024-03-11 09:44:58
"203","EJ","PolicyReference","Africa_Eastern","j traditional biomass",2095,1.108727,2024-03-11 09:44:58
"204","EJ","PolicyReference","Africa_Eastern","j traditional biomass",2100,1.060222,2024-03-11 09:44:58
"205","EJ","PolicyReference","Africa_Northern","a oil",1990,2.20448,2024-03-11 09:44:58
"206","EJ","PolicyReference","Africa_Northern","a oil",2005,2.99708,2024-03-11 09:44:58
"207","EJ","PolicyReference","Africa_Northern","a oil",2010,3.68123,2024-03-11 09:44:58
"208","EJ","PolicyReference","Africa_Northern","a oil",2015,3.72899,2024-03-11 09:44:58
"209","EJ","PolicyReference","Africa_Northern","a oil",2020,3.99972,2024-03-11 09:44:58
"210","EJ","PolicyReference","Africa_Northern","a oil",2025,4.15328,2024-03-11 09:44:58
"211","EJ","PolicyReference","Africa_Northern","a oil",2030,4.53002,2024-03-11 09:44:58
"212","EJ","PolicyReference","Africa_Northern","a oil",2035,4.80863,2024-03-11 09:44:58
"213","EJ","PolicyReference","Africa_Northern","a oil",2040,5.15078,2024-03-11 09:44:58
"214","EJ","PolicyReference","Africa_Northern","a oil",2045,5.49462,2024-03-11 09:44:58
"215","EJ","PolicyReference","Africa_Northern","a oil",2050,5.79309,2024-03-11 09:44:58
"216","EJ","PolicyReference","Africa_Northern","a oil",2055,6.111,2024-03-11 09:44:58
"217","EJ","PolicyReference","Africa_Northern","a oil",2060,6.30305,2024-03-11 09:44:58
"218","EJ","PolicyReference","Africa_Northern","a oil",2065,6.36129,2024-03-11 09:44:58
"219","EJ","PolicyReference","Africa_Northern","a oil",2070,6.30233,2024-03-11 09:44:58
"220","EJ","PolicyReference","Africa_Northern","a oil",2075,6.09837,2024-03-11 09:44:58
"221","EJ","PolicyReference","Africa_Northern","a oil",2080,5.75807,2024-03-11 09:44:58
"222","EJ","PolicyReference","Africa_Northern","a oil",2085,5.35743,2024-03-11 09:44:58
"223","EJ","PolicyReference","Africa_Northern","a oil",2090,4.91556,2024-03-11 09:44:58
"224","EJ","PolicyReference","Africa_Northern","a oil",2095,4.50261,2024-03-11 09:44:58
"225","EJ","PolicyReference","Africa_Northern","a oil",2100,4.1851,2024-03-11 09:44:58
"226","EJ","PolicyReference","Africa_Northern","b natural gas",1975,0.101221,2024-03-11 09:44:58
"227","EJ","PolicyReference","Africa_Northern","b natural gas",1990,1.01289,2024-03-11 09:44:58
"228","EJ","PolicyReference","Africa_Northern","b natural gas",2005,2.46811,2024-03-11 09:44:58
"229","EJ","PolicyReference","Africa_Northern","b natural gas",2010,2.95026,2024-03-11 09:44:58
"230","EJ","PolicyReference","Africa_Northern","b natural gas",2015,3.3084,2024-03-11 09:44:58
"231","EJ","PolicyReference","Africa_Northern","b natural gas",2020,4.035831,2024-03-11 09:44:58
"232","EJ","PolicyReference","Africa_Northern","b natural gas",2025,4.252006,2024-03-11 09:44:58
"233","EJ","PolicyReference","Africa_Northern","b natural gas",2030,4.939878,2024-03-11 09:44:58
"234","EJ","PolicyReference","Africa_Northern","b natural gas",2035,5.537392,2024-03-11 09:44:58
"235","EJ","PolicyReference","Africa_Northern","b natural gas",2040,6.038969,2024-03-11 09:44:58
"236","EJ","PolicyReference","Africa_Northern","b natural gas",2045,6.395257,2024-03-11 09:44:58
"237","EJ","PolicyReference","Africa_Northern","b natural gas",2050,6.678226,2024-03-11 09:44:58
"238","EJ","PolicyReference","Africa_Northern","b natural gas",2055,6.857833,2024-03-11 09:44:58
"239","EJ","PolicyReference","Africa_Northern","b natural gas",2060,7.022027,2024-03-11 09:44:58
"240","EJ","PolicyReference","Africa_Northern","b natural gas",2065,6.936312,2024-03-11 09:44:58
"241","EJ","PolicyReference","Africa_Northern","b natural gas",2070,6.98614,2024-03-11 09:44:58
"242","EJ","PolicyReference","Africa_Northern","b natural gas",2075,6.763263,2024-03-11 09:44:58
"243","EJ","PolicyReference","Africa_Northern","b natural gas",2080,6.475314,2024-03-11 09:44:58
"244","EJ","PolicyReference","Africa_Northern","b natural gas",2085,6.204132,2024-03-11 09:44:58
"245","EJ","PolicyReference","Africa_Northern","b natural gas",2090,5.99411,2024-03-11 09:44:58
"246","EJ","PolicyReference","Africa_Northern","b natural gas",2095,5.820681,2024-03-11 09:44:58
"247","EJ","PolicyReference","Africa_Northern","b natural gas",2100,5.745833,2024-03-11 09:44:58
"248","EJ","PolicyReference","Africa_Northern","c coal",1975,0.0152104,2024-03-11 09:44:58
"249","EJ","PolicyReference","Africa_Northern","c coal",1990,0.0122116,2024-03-11 09:44:58
"250","EJ","PolicyReference","Africa_Northern","c coal",2005,0.000957438,2024-03-11 09:44:58
"251","EJ","PolicyReference","Africa_Northern","c coal",2010,1.27993e-05,2024-03-11 09:44:58
"252","EJ","PolicyReference","Africa_Northern","c coal",2015,6.00053e-07,2024-03-11 09:44:58
"253","EJ","PolicyReference","Africa_Northern","c coal",2020,0.0145328,2024-03-11 09:44:58
"254","EJ","PolicyReference","Africa_Northern","c coal",2025,0.0104236,2024-03-11 09:44:58
"255","EJ","PolicyReference","Africa_Northern","c coal",2030,0.00923881,2024-03-11 09:44:58
"256","EJ","PolicyReference","Africa_Northern","c coal",2035,0.00967265,2024-03-11 09:44:58
"257","EJ","PolicyReference","Africa_Northern","c coal",2040,0.01021,2024-03-11 09:44:58
"258","EJ","PolicyReference","Africa_Northern","c coal",2045,0.0109028,2024-03-11 09:44:58
"259","EJ","PolicyReference","Africa_Northern","c coal",2050,0.0120304,2024-03-11 09:44:58
"260","EJ","PolicyReference","Africa_Northern","c coal",2055,0.0130377,2024-03-11 09:44:58
"261","EJ","PolicyReference","Africa_Northern","c coal",2060,0.0146946,2024-03-11 09:44:58
"262","EJ","PolicyReference","Africa_Northern","c coal",2065,0.017001,2024-03-11 09:44:58
"263","EJ","PolicyReference","Africa_Northern","c coal",2070,0.0183743,2024-03-11 09:44:58
"264","EJ","PolicyReference","Africa_Northern","c coal",2075,0.0193224,2024-03-11 09:44:58
"265","EJ","PolicyReference","Africa_Northern","c coal",2080,0.0202178,2024-03-11 09:44:58
"266","EJ","PolicyReference","Africa_Northern","c coal",2085,0.0213881,2024-03-11 09:44:58
"267","EJ","PolicyReference","Africa_Northern","c coal",2090,0.0231546,2024-03-11 09:44:58
"268","EJ","PolicyReference","Africa_Northern","c coal",2095,0.0245225,2024-03-11 09:44:58
"269","EJ","PolicyReference","Africa_Northern","c coal",2100,0.0265525,2024-03-11 09:44:58
"270","EJ","PolicyReference","Africa_Northern","d biomass",1975,0.00395079,2024-03-11 09:44:58
"271","EJ","PolicyReference","Africa_Northern","d biomass",1990,0.0520267,2024-03-11 09:44:58
"272","EJ","PolicyReference","Africa_Northern","d biomass",2005,0.0941071,2024-03-11 09:44:58
"273","EJ","PolicyReference","Africa_Northern","d biomass",2010,0.145376,2024-03-11 09:44:58
"274","EJ","PolicyReference","Africa_Northern","d biomass",2015,0.163185,2024-03-11 09:44:58
"275","EJ","PolicyReference","Africa_Northern","d biomass",2020,0.174089248,2024-03-11 09:44:58
"276","EJ","PolicyReference","Africa_Northern","d biomass",2025,0.1777988532,2024-03-11 09:44:58
"277","EJ","PolicyReference","Africa_Northern","d biomass",2030,0.2740091778,2024-03-11 09:44:58
"278","EJ","PolicyReference","Africa_Northern","d biomass",2035,0.3455224526,2024-03-11 09:44:58
"279","EJ","PolicyReference","Africa_Northern","d biomass",2040,0.3762717019,2024-03-11 09:44:58
"280","EJ","PolicyReference","Africa_Northern","d biomass",2045,0.2971645513,2024-03-11 09:44:58
