"","Units","scenario","region","gcam-consumer","nodeinput","input","year","value","rundate"
"19","2005$/Mcal/day","Reference","Africa_Eastern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2085,0.373757,2024-02-05 11:54:21
"20","2005$/Mcal/day","Reference","Africa_Eastern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2090,0.372218,2024-02-05 11:54:21
"21","2005$/Mcal/day","Reference","Africa_Eastern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2095,0.369927,2024-02-05 11:54:21
"22","2005$/Mcal/day","Reference","Africa_Eastern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2100,0.36684,2024-02-05 11:54:21
"23","2005$/Mcal/day","Reference","Africa_Eastern","FoodDemand","FoodDemand","FoodDemand_Staples",1975,0.0393059,2024-02-05 11:54:21
"24","2005$/Mcal/day","Reference","Africa_Eastern","FoodDemand","FoodDemand","FoodDemand_Staples",1990,0.0393309,2024-02-05 11:54:21
"25","2005$/Mcal/day","Reference","Africa_Eastern","FoodDemand","FoodDemand","FoodDemand_Staples",2005,0.03756,2024-02-05 11:54:21
"26","2005$/Mcal/day","Reference","Africa_Eastern","FoodDemand","FoodDemand","FoodDemand_Staples",2010,0.03618,2024-02-05 11:54:21
"27","2005$/Mcal/day","Reference","Africa_Eastern","FoodDemand","FoodDemand","FoodDemand_Staples",2015,0.0369779,2024-02-05 11:54:21
"28","2005$/Mcal/day","Reference","Africa_Eastern","FoodDemand","FoodDemand","FoodDemand_Staples",2020,0.0372393,2024-02-05 11:54:21
"29","2005$/Mcal/day","Reference","Africa_Eastern","FoodDemand","FoodDemand","FoodDemand_Staples",2025,0.0375036,2024-02-05 11:54:21
"30","2005$/Mcal/day","Reference","Africa_Eastern","FoodDemand","FoodDemand","FoodDemand_Staples",2030,0.0377339,2024-02-05 11:54:21
"31","2005$/Mcal/day","Reference","Africa_Eastern","FoodDemand","FoodDemand","FoodDemand_Staples",2035,0.0380235,2024-02-05 11:54:21
"32","2005$/Mcal/day","Reference","Africa_Eastern","FoodDemand","FoodDemand","FoodDemand_Staples",2040,0.038365,2024-02-05 11:54:21
"33","2005$/Mcal/day","Reference","Africa_Eastern","FoodDemand","FoodDemand","FoodDemand_Staples",2045,0.0387546,2024-02-05 11:54:21
"34","2005$/Mcal/day","Reference","Africa_Eastern","FoodDemand","FoodDemand","FoodDemand_Staples",2050,0.039092,2024-02-05 11:54:21
"35","2005$/Mcal/day","Reference","Africa_Eastern","FoodDemand","FoodDemand","FoodDemand_Staples",2055,0.0399924,2024-02-05 11:54:21
"36","2005$/Mcal/day","Reference","Africa_Eastern","FoodDemand","FoodDemand","FoodDemand_Staples",2060,0.0407298,2024-02-05 11:54:21
"37","2005$/Mcal/day","Reference","Africa_Eastern","FoodDemand","FoodDemand","FoodDemand_Staples",2065,0.0412904,2024-02-05 11:54:21
"38","2005$/Mcal/day","Reference","Africa_Eastern","FoodDemand","FoodDemand","FoodDemand_Staples",2070,0.0416753,2024-02-05 11:54:21
"39","2005$/Mcal/day","Reference","Africa_Eastern","FoodDemand","FoodDemand","FoodDemand_Staples",2075,0.0418874,2024-02-05 11:54:21
"40","2005$/Mcal/day","Reference","Africa_Eastern","FoodDemand","FoodDemand","FoodDemand_Staples",2080,0.0419572,2024-02-05 11:54:21
"41","2005$/Mcal/day","Reference","Africa_Eastern","FoodDemand","FoodDemand","FoodDemand_Staples",2085,0.0418794,2024-02-05 11:54:21
"42","2005$/Mcal/day","Reference","Africa_Eastern","FoodDemand","FoodDemand","FoodDemand_Staples",2090,0.041671,2024-02-05 11:54:21
"43","2005$/Mcal/day","Reference","Africa_Eastern","FoodDemand","FoodDemand","FoodDemand_Staples",2095,0.0413547,2024-02-05 11:54:21
"44","2005$/Mcal/day","Reference","Africa_Eastern","FoodDemand","FoodDemand","FoodDemand_Staples",2100,0.04092,2024-02-05 11:54:21
"45","2005$/Mcal/day","Reference","Africa_Northern","FoodDemand","FoodDemand","FoodDemand_NonStaples",1975,0.385124,2024-02-05 11:54:21
"46","2005$/Mcal/day","Reference","Africa_Northern","FoodDemand","FoodDemand","FoodDemand_NonStaples",1990,0.320242,2024-02-05 11:54:21
"47","2005$/Mcal/day","Reference","Africa_Northern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2005,0.326498,2024-02-05 11:54:21
"48","2005$/Mcal/day","Reference","Africa_Northern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2010,0.308137,2024-02-05 11:54:21
"49","2005$/Mcal/day","Reference","Africa_Northern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2015,0.304967,2024-02-05 11:54:21
"50","2005$/Mcal/day","Reference","Africa_Northern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2020,0.307187,2024-02-05 11:54:21
"51","2005$/Mcal/day","Reference","Africa_Northern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2025,0.308868,2024-02-05 11:54:21
"52","2005$/Mcal/day","Reference","Africa_Northern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2030,0.310516,2024-02-05 11:54:21
"53","2005$/Mcal/day","Reference","Africa_Northern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2035,0.312767,2024-02-05 11:54:21
"54","2005$/Mcal/day","Reference","Africa_Northern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2040,0.314988,2024-02-05 11:54:21
"55","2005$/Mcal/day","Reference","Africa_Northern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2045,0.316952,2024-02-05 11:54:21
"56","2005$/Mcal/day","Reference","Africa_Northern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2050,0.318272,2024-02-05 11:54:21
"57","2005$/Mcal/day","Reference","Africa_Northern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2055,0.319997,2024-02-05 11:54:21
"58","2005$/Mcal/day","Reference","Africa_Northern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2060,0.320994,2024-02-05 11:54:21
"59","2005$/Mcal/day","Reference","Africa_Northern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2065,0.321436,2024-02-05 11:54:21
"60","2005$/Mcal/day","Reference","Africa_Northern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2070,0.321332,2024-02-05 11:54:21
"61","2005$/Mcal/day","Reference","Africa_Northern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2075,0.320849,2024-02-05 11:54:21
"62","2005$/Mcal/day","Reference","Africa_Northern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2080,0.320205,2024-02-05 11:54:21
"63","2005$/Mcal/day","Reference","Africa_Northern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2085,0.31923,2024-02-05 11:54:21
"64","2005$/Mcal/day","Reference","Africa_Northern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2090,0.318,2024-02-05 11:54:21
"65","2005$/Mcal/day","Reference","Africa_Northern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2095,0.316589,2024-02-05 11:54:21
"66","2005$/Mcal/day","Reference","Africa_Northern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2100,0.314981,2024-02-05 11:54:21
"67","2005$/Mcal/day","Reference","Africa_Northern","FoodDemand","FoodDemand","FoodDemand_Staples",1975,0.02604,2024-02-05 11:54:21
"68","2005$/Mcal/day","Reference","Africa_Northern","FoodDemand","FoodDemand","FoodDemand_Staples",1990,0.025817,2024-02-05 11:54:21
"69","2005$/Mcal/day","Reference","Africa_Northern","FoodDemand","FoodDemand","FoodDemand_Staples",2005,0.026863,2024-02-05 11:54:21
"70","2005$/Mcal/day","Reference","Africa_Northern","FoodDemand","FoodDemand","FoodDemand_Staples",2010,0.0264329,2024-02-05 11:54:21
"71","2005$/Mcal/day","Reference","Africa_Northern","FoodDemand","FoodDemand","FoodDemand_Staples",2015,0.0261315,2024-02-05 11:54:21
"72","2005$/Mcal/day","Reference","Africa_Northern","FoodDemand","FoodDemand","FoodDemand_Staples",2020,0.026245,2024-02-05 11:54:21
"73","2005$/Mcal/day","Reference","Africa_Northern","FoodDemand","FoodDemand","FoodDemand_Staples",2025,0.0264588,2024-02-05 11:54:21
"74","2005$/Mcal/day","Reference","Africa_Northern","FoodDemand","FoodDemand","FoodDemand_Staples",2030,0.0265246,2024-02-05 11:54:21
"75","2005$/Mcal/day","Reference","Africa_Northern","FoodDemand","FoodDemand","FoodDemand_Staples",2035,0.026833,2024-02-05 11:54:21
"76","2005$/Mcal/day","Reference","Africa_Northern","FoodDemand","FoodDemand","FoodDemand_Staples",2040,0.0271308,2024-02-05 11:54:21
"77","2005$/Mcal/day","Reference","Africa_Northern","FoodDemand","FoodDemand","FoodDemand_Staples",2045,0.027392,2024-02-05 11:54:21
"78","2005$/Mcal/day","Reference","Africa_Northern","FoodDemand","FoodDemand","FoodDemand_Staples",2050,0.0275342,2024-02-05 11:54:21
"79","2005$/Mcal/day","Reference","Africa_Northern","FoodDemand","FoodDemand","FoodDemand_Staples",2055,0.0277948,2024-02-05 11:54:21
"80","2005$/Mcal/day","Reference","Africa_Northern","FoodDemand","FoodDemand","FoodDemand_Staples",2060,0.0279125,2024-02-05 11:54:21
"81","2005$/Mcal/day","Reference","Africa_Northern","FoodDemand","FoodDemand","FoodDemand_Staples",2065,0.0279285,2024-02-05 11:54:21
"82","2005$/Mcal/day","Reference","Africa_Northern","FoodDemand","FoodDemand","FoodDemand_Staples",2070,0.0278514,2024-02-05 11:54:21
"83","2005$/Mcal/day","Reference","Africa_Northern","FoodDemand","FoodDemand","FoodDemand_Staples",2075,0.0277032,2024-02-05 11:54:21
"84","2005$/Mcal/day","Reference","Africa_Northern","FoodDemand","FoodDemand","FoodDemand_Staples",2080,0.027533,2024-02-05 11:54:21
"85","2005$/Mcal/day","Reference","Africa_Northern","FoodDemand","FoodDemand","FoodDemand_Staples",2085,0.0272917,2024-02-05 11:54:21
"86","2005$/Mcal/day","Reference","Africa_Northern","FoodDemand","FoodDemand","FoodDemand_Staples",2090,0.0270023,2024-02-05 11:54:21
"87","2005$/Mcal/day","Reference","Africa_Northern","FoodDemand","FoodDemand","FoodDemand_Staples",2095,0.0266837,2024-02-05 11:54:21
"88","2005$/Mcal/day","Reference","Africa_Northern","FoodDemand","FoodDemand","FoodDemand_Staples",2100,0.0263275,2024-02-05 11:54:21
"89","2005$/Mcal/day","Reference","Africa_Southern","FoodDemand","FoodDemand","FoodDemand_NonStaples",1975,0.559309,2024-02-05 11:54:21
"90","2005$/Mcal/day","Reference","Africa_Southern","FoodDemand","FoodDemand","FoodDemand_NonStaples",1990,0.288219,2024-02-05 11:54:21
"91","2005$/Mcal/day","Reference","Africa_Southern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2005,0.254791,2024-02-05 11:54:21
"92","2005$/Mcal/day","Reference","Africa_Southern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2010,0.232156,2024-02-05 11:54:21
"93","2005$/Mcal/day","Reference","Africa_Southern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2015,0.226534,2024-02-05 11:54:21
"94","2005$/Mcal/day","Reference","Africa_Southern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2020,0.22779,2024-02-05 11:54:21
"95","2005$/Mcal/day","Reference","Africa_Southern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2025,0.23046,2024-02-05 11:54:21
"96","2005$/Mcal/day","Reference","Africa_Southern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2030,0.233786,2024-02-05 11:54:21
"97","2005$/Mcal/day","Reference","Africa_Southern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2035,0.237665,2024-02-05 11:54:21
"98","2005$/Mcal/day","Reference","Africa_Southern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2040,0.241363,2024-02-05 11:54:21
"99","2005$/Mcal/day","Reference","Africa_Southern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2045,0.244727,2024-02-05 11:54:21
"100","2005$/Mcal/day","Reference","Africa_Southern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2050,0.247363,2024-02-05 11:54:21
"101","2005$/Mcal/day","Reference","Africa_Southern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2055,0.250465,2024-02-05 11:54:21
"102","2005$/Mcal/day","Reference","Africa_Southern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2060,0.252752,2024-02-05 11:54:21
"103","2005$/Mcal/day","Reference","Africa_Southern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2065,0.254365,2024-02-05 11:54:21
"104","2005$/Mcal/day","Reference","Africa_Southern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2070,0.255344,2024-02-05 11:54:21
"105","2005$/Mcal/day","Reference","Africa_Southern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2075,0.255747,2024-02-05 11:54:21
"106","2005$/Mcal/day","Reference","Africa_Southern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2080,0.255714,2024-02-05 11:54:21
"107","2005$/Mcal/day","Reference","Africa_Southern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2085,0.255221,2024-02-05 11:54:21
"108","2005$/Mcal/day","Reference","Africa_Southern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2090,0.254326,2024-02-05 11:54:21
"109","2005$/Mcal/day","Reference","Africa_Southern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2095,0.253123,2024-02-05 11:54:21
"110","2005$/Mcal/day","Reference","Africa_Southern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2100,0.251633,2024-02-05 11:54:21
"111","2005$/Mcal/day","Reference","Africa_Southern","FoodDemand","FoodDemand","FoodDemand_Staples",1975,0.044549,2024-02-05 11:54:21
"112","2005$/Mcal/day","Reference","Africa_Southern","FoodDemand","FoodDemand","FoodDemand_Staples",1990,0.0421755,2024-02-05 11:54:21
"113","2005$/Mcal/day","Reference","Africa_Southern","FoodDemand","FoodDemand","FoodDemand_Staples",2005,0.0417657,2024-02-05 11:54:21
"114","2005$/Mcal/day","Reference","Africa_Southern","FoodDemand","FoodDemand","FoodDemand_Staples",2010,0.0441231,2024-02-05 11:54:21
"115","2005$/Mcal/day","Reference","Africa_Southern","FoodDemand","FoodDemand","FoodDemand_Staples",2015,0.0433531,2024-02-05 11:54:21
"116","2005$/Mcal/day","Reference","Africa_Southern","FoodDemand","FoodDemand","FoodDemand_Staples",2020,0.0431541,2024-02-05 11:54:21
"117","2005$/Mcal/day","Reference","Africa_Southern","FoodDemand","FoodDemand","FoodDemand_Staples",2025,0.043168,2024-02-05 11:54:21
"118","2005$/Mcal/day","Reference","Africa_Southern","FoodDemand","FoodDemand","FoodDemand_Staples",2030,0.0431965,2024-02-05 11:54:21
"119","2005$/Mcal/day","Reference","Africa_Southern","FoodDemand","FoodDemand","FoodDemand_Staples",2035,0.0433693,2024-02-05 11:54:21
"120","2005$/Mcal/day","Reference","Africa_Southern","FoodDemand","FoodDemand","FoodDemand_Staples",2040,0.0435456,2024-02-05 11:54:21
"121","2005$/Mcal/day","Reference","Africa_Southern","FoodDemand","FoodDemand","FoodDemand_Staples",2045,0.0437339,2024-02-05 11:54:21
"122","2005$/Mcal/day","Reference","Africa_Southern","FoodDemand","FoodDemand","FoodDemand_Staples",2050,0.0438555,2024-02-05 11:54:21
"123","2005$/Mcal/day","Reference","Africa_Southern","FoodDemand","FoodDemand","FoodDemand_Staples",2055,0.0443443,2024-02-05 11:54:21
"124","2005$/Mcal/day","Reference","Africa_Southern","FoodDemand","FoodDemand","FoodDemand_Staples",2060,0.0447204,2024-02-05 11:54:21
"125","2005$/Mcal/day","Reference","Africa_Southern","FoodDemand","FoodDemand","FoodDemand_Staples",2065,0.0449901,2024-02-05 11:54:21
"126","2005$/Mcal/day","Reference","Africa_Southern","FoodDemand","FoodDemand","FoodDemand_Staples",2070,0.0451479,2024-02-05 11:54:21
"127","2005$/Mcal/day","Reference","Africa_Southern","FoodDemand","FoodDemand","FoodDemand_Staples",2075,0.0451912,2024-02-05 11:54:21
"128","2005$/Mcal/day","Reference","Africa_Southern","FoodDemand","FoodDemand","FoodDemand_Staples",2080,0.0451523,2024-02-05 11:54:21
"129","2005$/Mcal/day","Reference","Africa_Southern","FoodDemand","FoodDemand","FoodDemand_Staples",2085,0.0450286,2024-02-05 11:54:21
"130","2005$/Mcal/day","Reference","Africa_Southern","FoodDemand","FoodDemand","FoodDemand_Staples",2090,0.0448289,2024-02-05 11:54:21
"131","2005$/Mcal/day","Reference","Africa_Southern","FoodDemand","FoodDemand","FoodDemand_Staples",2095,0.0445661,2024-02-05 11:54:21
"132","2005$/Mcal/day","Reference","Africa_Southern","FoodDemand","FoodDemand","FoodDemand_Staples",2100,0.0443097,2024-02-05 11:54:21
"133","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_NonStaples",1975,0.390602,2024-02-05 11:54:21
"134","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_NonStaples",1990,0.287137,2024-02-05 11:54:21
"135","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_NonStaples",2005,0.28545,2024-02-05 11:54:21
"136","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_NonStaples",2010,0.259493,2024-02-05 11:54:21
"137","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_NonStaples",2015,0.248112,2024-02-05 11:54:21
"138","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_NonStaples",2020,0.249503,2024-02-05 11:54:21
"139","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_NonStaples",2025,0.252562,2024-02-05 11:54:21
"140","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_NonStaples",2030,0.25679,2024-02-05 11:54:21
"141","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_NonStaples",2035,0.261047,2024-02-05 11:54:21
"142","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_NonStaples",2040,0.265028,2024-02-05 11:54:21
"143","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_NonStaples",2045,0.26867,2024-02-05 11:54:21
"144","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_NonStaples",2050,0.271581,2024-02-05 11:54:21
"145","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_NonStaples",2055,0.275408,2024-02-05 11:54:21
"146","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_NonStaples",2060,0.278356,2024-02-05 11:54:21
"147","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_NonStaples",2065,0.280544,2024-02-05 11:54:21
"148","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_NonStaples",2070,0.28201,2024-02-05 11:54:21
"149","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_NonStaples",2075,0.282795,2024-02-05 11:54:21
"150","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_NonStaples",2080,0.283054,2024-02-05 11:54:21
"151","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_NonStaples",2085,0.282754,2024-02-05 11:54:21
"152","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_NonStaples",2090,0.281968,2024-02-05 11:54:21
"153","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_NonStaples",2095,0.280794,2024-02-05 11:54:21
"154","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_NonStaples",2100,0.279145,2024-02-05 11:54:21
"155","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_Staples",1975,0.0528215,2024-02-05 11:54:21
"156","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_Staples",1990,0.0510511,2024-02-05 11:54:21
"157","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_Staples",2005,0.0497996,2024-02-05 11:54:21
"158","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_Staples",2010,0.0524772,2024-02-05 11:54:21
"159","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_Staples",2015,0.054664,2024-02-05 11:54:21
"160","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_Staples",2020,0.0547206,2024-02-05 11:54:21
"161","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_Staples",2025,0.0551254,2024-02-05 11:54:21
"162","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_Staples",2030,0.0555481,2024-02-05 11:54:21
"163","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_Staples",2035,0.0558797,2024-02-05 11:54:21
"164","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_Staples",2040,0.0561789,2024-02-05 11:54:21
"165","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_Staples",2045,0.0564612,2024-02-05 11:54:21
"166","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_Staples",2050,0.0566496,2024-02-05 11:54:21
"167","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_Staples",2055,0.0574512,2024-02-05 11:54:21
"168","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_Staples",2060,0.0580944,2024-02-05 11:54:21
"169","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_Staples",2065,0.0585968,2024-02-05 11:54:21
"170","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_Staples",2070,0.0589593,2024-02-05 11:54:21
"171","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_Staples",2075,0.0591792,2024-02-05 11:54:21
"172","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_Staples",2080,0.0592873,2024-02-05 11:54:21
"173","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_Staples",2085,0.0592745,2024-02-05 11:54:21
"174","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_Staples",2090,0.059156,2024-02-05 11:54:21
"175","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_Staples",2095,0.0589472,2024-02-05 11:54:21
"176","2005$/Mcal/day","Reference","Africa_Western","FoodDemand","FoodDemand","FoodDemand_Staples",2100,0.0586194,2024-02-05 11:54:21
"177","2005$/Mcal/day","Reference","Argentina","FoodDemand","FoodDemand","FoodDemand_NonStaples",1975,0.751776,2024-02-05 11:54:21
"178","2005$/Mcal/day","Reference","Argentina","FoodDemand","FoodDemand","FoodDemand_NonStaples",1990,0.326043,2024-02-05 11:54:21
"179","2005$/Mcal/day","Reference","Argentina","FoodDemand","FoodDemand","FoodDemand_NonStaples",2005,0.276584,2024-02-05 11:54:21
"180","2005$/Mcal/day","Reference","Argentina","FoodDemand","FoodDemand","FoodDemand_NonStaples",2010,0.249561,2024-02-05 11:54:21
"181","2005$/Mcal/day","Reference","Argentina","FoodDemand","FoodDemand","FoodDemand_NonStaples",2015,0.264681,2024-02-05 11:54:21
"182","2005$/Mcal/day","Reference","Argentina","FoodDemand","FoodDemand","FoodDemand_NonStaples",2020,0.267144,2024-02-05 11:54:21
"183","2005$/Mcal/day","Reference","Argentina","FoodDemand","FoodDemand","FoodDemand_NonStaples",2025,0.272619,2024-02-05 11:54:21
"184","2005$/Mcal/day","Reference","Argentina","FoodDemand","FoodDemand","FoodDemand_NonStaples",2030,0.278191,2024-02-05 11:54:21
"185","2005$/Mcal/day","Reference","Argentina","FoodDemand","FoodDemand","FoodDemand_NonStaples",2035,0.283739,2024-02-05 11:54:21
"186","2005$/Mcal/day","Reference","Argentina","FoodDemand","FoodDemand","FoodDemand_NonStaples",2040,0.288537,2024-02-05 11:54:21
"187","2005$/Mcal/day","Reference","Argentina","FoodDemand","FoodDemand","FoodDemand_NonStaples",2045,0.292508,2024-02-05 11:54:21
"188","2005$/Mcal/day","Reference","Argentina","FoodDemand","FoodDemand","FoodDemand_NonStaples",2050,0.295251,2024-02-05 11:54:21
"189","2005$/Mcal/day","Reference","Argentina","FoodDemand","FoodDemand","FoodDemand_NonStaples",2055,0.297811,2024-02-05 11:54:21
"190","2005$/Mcal/day","Reference","Argentina","FoodDemand","FoodDemand","FoodDemand_NonStaples",2060,0.299316,2024-02-05 11:54:21
