"","Units","scenario","region","sector","year","value","rundate"
"29","MTC","Policytest","Africa_Eastern","H2 wholesale dispensing",2085,7.845611,2024-03-25 15:02:00
"30","MTC","Policytest","Africa_Eastern","H2 wholesale dispensing",2090,9.57446,2024-03-25 15:02:00
"31","MTC","Policytest","Africa_Eastern","H2 wholesale dispensing",2095,11.28826,2024-03-25 15:02:00
"32","MTC","Policytest","Africa_Eastern","H2 wholesale dispensing",2100,13.03436,2024-03-25 15:02:00
"33","MTC","Policytest","Africa_Eastern","N fertilizer",1975,0.00425899,2024-03-25 15:02:00
"34","MTC","Policytest","Africa_Eastern","N fertilizer",1990,0.0117654,2024-03-25 15:02:00
"35","MTC","Policytest","Africa_Eastern","N fertilizer",2005,0.00132837,2024-03-25 15:02:00
"36","MTC","Policytest","Africa_Eastern","N fertilizer",2020,0.0442594,2024-03-25 15:02:00
"37","MTC","Policytest","Africa_Eastern","N fertilizer",2025,0.14138446,2024-03-25 15:02:00
"38","MTC","Policytest","Africa_Eastern","N fertilizer",2030,0.20744006,2024-03-25 15:02:00
"39","MTC","Policytest","Africa_Eastern","N fertilizer",2035,0.26930645,2024-03-25 15:02:00
"40","MTC","Policytest","Africa_Eastern","N fertilizer",2040,0.30960245,2024-03-25 15:02:00
"41","MTC","Policytest","Africa_Eastern","N fertilizer",2045,0.33896097,2024-03-25 15:02:00
"42","MTC","Policytest","Africa_Eastern","N fertilizer",2050,0.359276812,2024-03-25 15:02:00
"43","MTC","Policytest","Africa_Eastern","N fertilizer",2055,0.382347192,2024-03-25 15:02:00
"44","MTC","Policytest","Africa_Eastern","N fertilizer",2060,0.4118064556,2024-03-25 15:02:00
"45","MTC","Policytest","Africa_Eastern","N fertilizer",2065,0.4492853382,2024-03-25 15:02:00
"46","MTC","Policytest","Africa_Eastern","N fertilizer",2070,0.4929132092,2024-03-25 15:02:00
"47","MTC","Policytest","Africa_Eastern","N fertilizer",2075,0.5404102266,2024-03-25 15:02:00
"48","MTC","Policytest","Africa_Eastern","N fertilizer",2080,0.5865659379,2024-03-25 15:02:00
"49","MTC","Policytest","Africa_Eastern","N fertilizer",2085,0.62988294,2024-03-25 15:02:00
"50","MTC","Policytest","Africa_Eastern","N fertilizer",2090,0.66967553,2024-03-25 15:02:00
"51","MTC","Policytest","Africa_Eastern","N fertilizer",2095,0.70499218,2024-03-25 15:02:00
"52","MTC","Policytest","Africa_Eastern","N fertilizer",2100,0.73593553,2024-03-25 15:02:00
"53","MTC","Policytest","Africa_Eastern","agricultural energy use",1975,0.0702167,2024-03-25 15:02:00
"54","MTC","Policytest","Africa_Eastern","agricultural energy use",1990,0.1236631,2024-03-25 15:02:00
"55","MTC","Policytest","Africa_Eastern","agricultural energy use",2005,0.7985503,2024-03-25 15:02:00
"56","MTC","Policytest","Africa_Eastern","agricultural energy use",2010,0.8162247,2024-03-25 15:02:00
"57","MTC","Policytest","Africa_Eastern","agricultural energy use",2015,0.9817631,2024-03-25 15:02:00
"58","MTC","Policytest","Africa_Eastern","agricultural energy use",2020,1.1049796,2024-03-25 15:02:00
"59","MTC","Policytest","Africa_Eastern","agricultural energy use",2025,1.2305073,2024-03-25 15:02:00
"60","MTC","Policytest","Africa_Eastern","agricultural energy use",2030,1.34018168,2024-03-25 15:02:00
"61","MTC","Policytest","Africa_Eastern","agricultural energy use",2035,1.445007,2024-03-25 15:02:00
"62","MTC","Policytest","Africa_Eastern","agricultural energy use",2040,1.54334783,2024-03-25 15:02:00
"63","MTC","Policytest","Africa_Eastern","agricultural energy use",2045,1.63061793,2024-03-25 15:02:00
"64","MTC","Policytest","Africa_Eastern","agricultural energy use",2050,1.71888907,2024-03-25 15:02:00
"65","MTC","Policytest","Africa_Eastern","agricultural energy use",2055,1.8291274,2024-03-25 15:02:00
"66","MTC","Policytest","Africa_Eastern","agricultural energy use",2060,1.97344704,2024-03-25 15:02:00
"67","MTC","Policytest","Africa_Eastern","agricultural energy use",2065,2.09936467,2024-03-25 15:02:00
"68","MTC","Policytest","Africa_Eastern","agricultural energy use",2070,2.19586106,2024-03-25 15:02:00
"69","MTC","Policytest","Africa_Eastern","agricultural energy use",2075,2.26354764,2024-03-25 15:02:00
"70","MTC","Policytest","Africa_Eastern","agricultural energy use",2080,2.31229573,2024-03-25 15:02:00
"71","MTC","Policytest","Africa_Eastern","agricultural energy use",2085,2.34379227,2024-03-25 15:02:00
"72","MTC","Policytest","Africa_Eastern","agricultural energy use",2090,2.36590278,2024-03-25 15:02:00
"73","MTC","Policytest","Africa_Eastern","agricultural energy use",2095,2.37904501,2024-03-25 15:02:00
"74","MTC","Policytest","Africa_Eastern","agricultural energy use",2100,2.38554266,2024-03-25 15:02:00
"75","MTC","Policytest","Africa_Eastern","backup_electricity",2020,0.0213311,2024-03-25 15:02:00
"76","MTC","Policytest","Africa_Eastern","backup_electricity",2025,0.133992,2024-03-25 15:02:00
"77","MTC","Policytest","Africa_Eastern","backup_electricity",2030,0.519616,2024-03-25 15:02:00
"78","MTC","Policytest","Africa_Eastern","backup_electricity",2035,1.29325,2024-03-25 15:02:00
"79","MTC","Policytest","Africa_Eastern","backup_electricity",2040,2.52207,2024-03-25 15:02:00
"80","MTC","Policytest","Africa_Eastern","backup_electricity",2045,4.27036,2024-03-25 15:02:00
"81","MTC","Policytest","Africa_Eastern","backup_electricity",2050,6.34786,2024-03-25 15:02:00
"82","MTC","Policytest","Africa_Eastern","backup_electricity",2055,8.68456,2024-03-25 15:02:00
"83","MTC","Policytest","Africa_Eastern","backup_electricity",2060,11.1924,2024-03-25 15:02:00
"84","MTC","Policytest","Africa_Eastern","backup_electricity",2065,13.8763,2024-03-25 15:02:00
"85","MTC","Policytest","Africa_Eastern","backup_electricity",2070,16.0311,2024-03-25 15:02:00
"86","MTC","Policytest","Africa_Eastern","backup_electricity",2075,17.9167,2024-03-25 15:02:00
"87","MTC","Policytest","Africa_Eastern","backup_electricity",2080,19.467,2024-03-25 15:02:00
"88","MTC","Policytest","Africa_Eastern","backup_electricity",2085,20.4496,2024-03-25 15:02:00
"89","MTC","Policytest","Africa_Eastern","backup_electricity",2090,21.1028,2024-03-25 15:02:00
"90","MTC","Policytest","Africa_Eastern","backup_electricity",2095,21.5323,2024-03-25 15:02:00
"91","MTC","Policytest","Africa_Eastern","backup_electricity",2100,21.9178,2024-03-25 15:02:00
"92","MTC","Policytest","Africa_Eastern","cement",1975,0.192,2024-03-25 15:02:00
"93","MTC","Policytest","Africa_Eastern","cement",1990,0.299,2024-03-25 15:02:00
"94","MTC","Policytest","Africa_Eastern","cement",2005,0.725,2024-03-25 15:02:00
"95","MTC","Policytest","Africa_Eastern","cement",2010,1.093,2024-03-25 15:02:00
"96","MTC","Policytest","Africa_Eastern","cement",2015,1.093,2024-03-25 15:02:00
"97","MTC","Policytest","Africa_Eastern","cement",2020,1.323945,2024-03-25 15:02:00
"98","MTC","Policytest","Africa_Eastern","cement",2025,1.739814,2024-03-25 15:02:00
"99","MTC","Policytest","Africa_Eastern","cement",2030,2.404035,2024-03-25 15:02:00
"100","MTC","Policytest","Africa_Eastern","cement",2035,3.285442,2024-03-25 15:02:00
"101","MTC","Policytest","Africa_Eastern","cement",2040,4.470225,2024-03-25 15:02:00
"102","MTC","Policytest","Africa_Eastern","cement",2045,6.0586174,2024-03-25 15:02:00
"103","MTC","Policytest","Africa_Eastern","cement",2050,8.1743117,2024-03-25 15:02:00
"104","MTC","Policytest","Africa_Eastern","cement",2055,11.01685248,2024-03-25 15:02:00
"105","MTC","Policytest","Africa_Eastern","cement",2060,14.15774715,2024-03-25 15:02:00
"106","MTC","Policytest","Africa_Eastern","cement",2065,17.01578733,2024-03-25 15:02:00
"107","MTC","Policytest","Africa_Eastern","cement",2070,19.6719817,2024-03-25 15:02:00
"108","MTC","Policytest","Africa_Eastern","cement",2075,22.1308379,2024-03-25 15:02:00
"109","MTC","Policytest","Africa_Eastern","cement",2080,24.3142566,2024-03-25 15:02:00
"110","MTC","Policytest","Africa_Eastern","cement",2085,26.3110141,2024-03-25 15:02:00
"111","MTC","Policytest","Africa_Eastern","cement",2090,28.0911532,2024-03-25 15:02:00
"112","MTC","Policytest","Africa_Eastern","cement",2095,29.6309046,2024-03-25 15:02:00
"113","MTC","Policytest","Africa_Eastern","cement",2100,30.9528814,2024-03-25 15:02:00
"114","MTC","Policytest","Africa_Eastern","comm heating",1990,0.0113065,2024-03-25 15:02:00
"115","MTC","Policytest","Africa_Eastern","comm heating",2005,0.024432354,2024-03-25 15:02:00
"116","MTC","Policytest","Africa_Eastern","comm heating",2010,0.026970351,2024-03-25 15:02:00
"117","MTC","Policytest","Africa_Eastern","comm heating",2015,0.02985365,2024-03-25 15:02:00
"118","MTC","Policytest","Africa_Eastern","comm heating",2020,0.038626601,2024-03-25 15:02:00
"119","MTC","Policytest","Africa_Eastern","comm heating",2025,0.043042056,2024-03-25 15:02:00
"120","MTC","Policytest","Africa_Eastern","comm heating",2030,0.051369222,2024-03-25 15:02:00
"121","MTC","Policytest","Africa_Eastern","comm heating",2035,0.065456913,2024-03-25 15:02:00
"122","MTC","Policytest","Africa_Eastern","comm heating",2040,0.085636512,2024-03-25 15:02:00
"123","MTC","Policytest","Africa_Eastern","comm heating",2045,0.112022617,2024-03-25 15:02:00
"124","MTC","Policytest","Africa_Eastern","comm heating",2050,0.148875986,2024-03-25 15:02:00
"125","MTC","Policytest","Africa_Eastern","comm heating",2055,0.199099644,2024-03-25 15:02:00
"126","MTC","Policytest","Africa_Eastern","comm heating",2060,0.263472715,2024-03-25 15:02:00
"127","MTC","Policytest","Africa_Eastern","comm heating",2065,0.345408018,2024-03-25 15:02:00
"128","MTC","Policytest","Africa_Eastern","comm heating",2070,0.444591991,2024-03-25 15:02:00
"129","MTC","Policytest","Africa_Eastern","comm heating",2075,0.558644003,2024-03-25 15:02:00
"130","MTC","Policytest","Africa_Eastern","comm heating",2080,0.688933827,2024-03-25 15:02:00
"131","MTC","Policytest","Africa_Eastern","comm heating",2085,0.830766947,2024-03-25 15:02:00
"132","MTC","Policytest","Africa_Eastern","comm heating",2090,0.972472895,2024-03-25 15:02:00
"133","MTC","Policytest","Africa_Eastern","comm heating",2095,1.106456355,2024-03-25 15:02:00
"134","MTC","Policytest","Africa_Eastern","comm heating",2100,1.244024896,2024-03-25 15:02:00
"135","MTC","Policytest","Africa_Eastern","comm others",1990,0.806815,2024-03-25 15:02:00
"136","MTC","Policytest","Africa_Eastern","comm others",2005,2.149498769,2024-03-25 15:02:00
"137","MTC","Policytest","Africa_Eastern","comm others",2010,2.633042991,2024-03-25 15:02:00
"138","MTC","Policytest","Africa_Eastern","comm others",2015,2.861201189,2024-03-25 15:02:00
"139","MTC","Policytest","Africa_Eastern","comm others",2020,2.451223443,2024-03-25 15:02:00
"140","MTC","Policytest","Africa_Eastern","comm others",2025,3.275523203,2024-03-25 15:02:00
"141","MTC","Policytest","Africa_Eastern","comm others",2030,4.006688359,2024-03-25 15:02:00
"142","MTC","Policytest","Africa_Eastern","comm others",2035,4.697459991,2024-03-25 15:02:00
"143","MTC","Policytest","Africa_Eastern","comm others",2040,5.052395536,2024-03-25 15:02:00
"144","MTC","Policytest","Africa_Eastern","comm others",2045,5.284157824,2024-03-25 15:02:00
"145","MTC","Policytest","Africa_Eastern","comm others",2050,5.51541102,2024-03-25 15:02:00
"146","MTC","Policytest","Africa_Eastern","comm others",2055,5.67622535,2024-03-25 15:02:00
"147","MTC","Policytest","Africa_Eastern","comm others",2060,5.87635381,2024-03-25 15:02:00
"148","MTC","Policytest","Africa_Eastern","comm others",2065,6.06158684,2024-03-25 15:02:00
"149","MTC","Policytest","Africa_Eastern","comm others",2070,6.24849357,2024-03-25 15:02:00
"150","MTC","Policytest","Africa_Eastern","comm others",2075,6.35878387,2024-03-25 15:02:00
"151","MTC","Policytest","Africa_Eastern","comm others",2080,6.38446175,2024-03-25 15:02:00
"152","MTC","Policytest","Africa_Eastern","comm others",2085,6.29945531,2024-03-25 15:02:00
"153","MTC","Policytest","Africa_Eastern","comm others",2090,6.1020866,2024-03-25 15:02:00
"154","MTC","Policytest","Africa_Eastern","comm others",2095,5.8009925,2024-03-25 15:02:00
"155","MTC","Policytest","Africa_Eastern","comm others",2100,5.4900047,2024-03-25 15:02:00
"156","MTC","Policytest","Africa_Eastern","construction energy use",2005,0.02379349,2024-03-25 15:02:00
"157","MTC","Policytest","Africa_Eastern","construction energy use",2010,0.0795844,2024-03-25 15:02:00
"158","MTC","Policytest","Africa_Eastern","construction energy use",2015,0.03774037,2024-03-25 15:02:00
"159","MTC","Policytest","Africa_Eastern","construction energy use",2020,0.04311722,2024-03-25 15:02:00
"160","MTC","Policytest","Africa_Eastern","construction energy use",2025,0.04672891,2024-03-25 15:02:00
"161","MTC","Policytest","Africa_Eastern","construction energy use",2030,0.04922034,2024-03-25 15:02:00
"162","MTC","Policytest","Africa_Eastern","construction energy use",2035,0.051117165,2024-03-25 15:02:00
"163","MTC","Policytest","Africa_Eastern","construction energy use",2040,0.052917427,2024-03-25 15:02:00
"164","MTC","Policytest","Africa_Eastern","construction energy use",2045,0.05346865,2024-03-25 15:02:00
"165","MTC","Policytest","Africa_Eastern","construction energy use",2050,0.0534687,2024-03-25 15:02:00
"166","MTC","Policytest","Africa_Eastern","construction energy use",2055,0.05552501,2024-03-25 15:02:00
"167","MTC","Policytest","Africa_Eastern","construction energy use",2060,0.05959968,2024-03-25 15:02:00
"168","MTC","Policytest","Africa_Eastern","construction energy use",2065,0.06460067,2024-03-25 15:02:00
"169","MTC","Policytest","Africa_Eastern","construction energy use",2070,0.06966107,2024-03-25 15:02:00
"170","MTC","Policytest","Africa_Eastern","construction energy use",2075,0.07417457,2024-03-25 15:02:00
"171","MTC","Policytest","Africa_Eastern","construction energy use",2080,0.07837684,2024-03-25 15:02:00
"172","MTC","Policytest","Africa_Eastern","construction energy use",2085,0.08247683,2024-03-25 15:02:00
"173","MTC","Policytest","Africa_Eastern","construction energy use",2090,0.08637502,2024-03-25 15:02:00
"174","MTC","Policytest","Africa_Eastern","construction energy use",2095,0.09002504,2024-03-25 15:02:00
"175","MTC","Policytest","Africa_Eastern","construction energy use",2100,0.09358717,2024-03-25 15:02:00
"176","MTC","Policytest","Africa_Eastern","desalinated water",1990,0.000533494,2024-03-25 15:02:00
"177","MTC","Policytest","Africa_Eastern","desalinated water",2005,0.0005082416,2024-03-25 15:02:00
"178","MTC","Policytest","Africa_Eastern","desalinated water",2010,0.0005119758,2024-03-25 15:02:00
"179","MTC","Policytest","Africa_Eastern","desalinated water",2015,0.0005211482,2024-03-25 15:02:00
"180","MTC","Policytest","Africa_Eastern","desalinated water",2020,0.0005235089,2024-03-25 15:02:00
"181","MTC","Policytest","Africa_Eastern","desalinated water",2025,0.0005479378,2024-03-25 15:02:00
"182","MTC","Policytest","Africa_Eastern","desalinated water",2030,0.0006335227,2024-03-25 15:02:00
"183","MTC","Policytest","Africa_Eastern","desalinated water",2035,0.0007931509,2024-03-25 15:02:00
"184","MTC","Policytest","Africa_Eastern","desalinated water",2040,0.0010046414,2024-03-25 15:02:00
"185","MTC","Policytest","Africa_Eastern","desalinated water",2045,0.0012405053,2024-03-25 15:02:00
"186","MTC","Policytest","Africa_Eastern","desalinated water",2050,0.0015362566,2024-03-25 15:02:00
"187","MTC","Policytest","Africa_Eastern","desalinated water",2055,0.0019084795,2024-03-25 15:02:00
"188","MTC","Policytest","Africa_Eastern","desalinated water",2060,0.002226988,2024-03-25 15:02:00
"189","MTC","Policytest","Africa_Eastern","desalinated water",2065,0.002538961,2024-03-25 15:02:00
"190","MTC","Policytest","Africa_Eastern","desalinated water",2070,0.00286643,2024-03-25 15:02:00
"191","MTC","Policytest","Africa_Eastern","desalinated water",2075,0.003195114,2024-03-25 15:02:00
"192","MTC","Policytest","Africa_Eastern","desalinated water",2080,0.003545396,2024-03-25 15:02:00
"193","MTC","Policytest","Africa_Eastern","desalinated water",2085,0.003901096,2024-03-25 15:02:00
"194","MTC","Policytest","Africa_Eastern","desalinated water",2090,0.004234357,2024-03-25 15:02:00
"195","MTC","Policytest","Africa_Eastern","desalinated water",2095,0.004510114,2024-03-25 15:02:00
"196","MTC","Policytest","Africa_Eastern","desalinated water",2100,0.004757922,2024-03-25 15:02:00
"197","MTC","Policytest","Africa_Eastern","elec_biomass (IGCC)",2025,0.0996515,2024-03-25 15:02:00
"198","MTC","Policytest","Africa_Eastern","elec_biomass (IGCC)",2030,0.35265695,2024-03-25 15:02:00
"199","MTC","Policytest","Africa_Eastern","elec_biomass (IGCC)",2035,0.78060847,2024-03-25 15:02:00
"200","MTC","Policytest","Africa_Eastern","elec_biomass (IGCC)",2040,1.50841764,2024-03-25 15:02:00
"201","MTC","Policytest","Africa_Eastern","elec_biomass (IGCC)",2045,2.62112508,2024-03-25 15:02:00
"202","MTC","Policytest","Africa_Eastern","elec_biomass (IGCC)",2050,4.12979765,2024-03-25 15:02:00
"203","MTC","Policytest","Africa_Eastern","elec_biomass (IGCC)",2055,6.19390178,2024-03-25 15:02:00
"204","MTC","Policytest","Africa_Eastern","elec_biomass (IGCC)",2060,8.87355117,2024-03-25 15:02:00
"205","MTC","Policytest","Africa_Eastern","elec_biomass (IGCC)",2065,12.22777533,2024-03-25 15:02:00
"206","MTC","Policytest","Africa_Eastern","elec_biomass (IGCC)",2070,16.06542306,2024-03-25 15:02:00
"207","MTC","Policytest","Africa_Eastern","elec_biomass (IGCC)",2075,20.34328731,2024-03-25 15:02:00
"208","MTC","Policytest","Africa_Eastern","elec_biomass (IGCC)",2080,24.86697119,2024-03-25 15:02:00
"209","MTC","Policytest","Africa_Eastern","elec_biomass (IGCC)",2085,29.63806489,2024-03-25 15:02:00
"210","MTC","Policytest","Africa_Eastern","elec_biomass (IGCC)",2090,34.32350024,2024-03-25 15:02:00
"211","MTC","Policytest","Africa_Eastern","elec_biomass (IGCC)",2095,39.0567721,2024-03-25 15:02:00
"212","MTC","Policytest","Africa_Eastern","elec_biomass (IGCC)",2100,43.94527462,2024-03-25 15:02:00
"213","MTC","Policytest","Africa_Eastern","elec_biomass (conv)",1990,0.1145861,2024-03-25 15:02:00
"214","MTC","Policytest","Africa_Eastern","elec_biomass (conv)",2005,0.19930559,2024-03-25 15:02:00
"215","MTC","Policytest","Africa_Eastern","elec_biomass (conv)",2010,0.23300402,2024-03-25 15:02:00
"216","MTC","Policytest","Africa_Eastern","elec_biomass (conv)",2015,0.26121381,2024-03-25 15:02:00
"217","MTC","Policytest","Africa_Eastern","elec_biomass (conv)",2020,0.40995228,2024-03-25 15:02:00
"218","MTC","Policytest","Africa_Eastern","elec_biomass (conv)",2025,0.93154206,2024-03-25 15:02:00
"219","MTC","Policytest","Africa_Eastern","elec_biomass (conv)",2030,2.1834983,2024-03-25 15:02:00
"220","MTC","Policytest","Africa_Eastern","elec_biomass (conv)",2035,4.13443564,2024-03-25 15:02:00
"221","MTC","Policytest","Africa_Eastern","elec_biomass (conv)",2040,7.02014314,2024-03-25 15:02:00
"222","MTC","Policytest","Africa_Eastern","elec_biomass (conv)",2045,10.90912653,2024-03-25 15:02:00
"223","MTC","Policytest","Africa_Eastern","elec_biomass (conv)",2050,15.66343078,2024-03-25 15:02:00
"224","MTC","Policytest","Africa_Eastern","elec_biomass (conv)",2055,21.46017103,2024-03-25 15:02:00
"225","MTC","Policytest","Africa_Eastern","elec_biomass (conv)",2060,28.497257322,2024-03-25 15:02:00
"226","MTC","Policytest","Africa_Eastern","elec_biomass (conv)",2065,36.783001275,2024-03-25 15:02:00
"227","MTC","Policytest","Africa_Eastern","elec_biomass (conv)",2070,45.773039844,2024-03-25 15:02:00
"228","MTC","Policytest","Africa_Eastern","elec_biomass (conv)",2075,55.37974261,2024-03-25 15:02:00
"229","MTC","Policytest","Africa_Eastern","elec_biomass (conv)",2080,65.00200125,2024-03-25 15:02:00
"230","MTC","Policytest","Africa_Eastern","elec_biomass (conv)",2085,74.8009525,2024-03-25 15:02:00
"231","MTC","Policytest","Africa_Eastern","elec_biomass (conv)",2090,83.8201243,2024-03-25 15:02:00
"232","MTC","Policytest","Africa_Eastern","elec_biomass (conv)",2095,92.4459511,2024-03-25 15:02:00
"233","MTC","Policytest","Africa_Eastern","elec_biomass (conv)",2100,100.9941243,2024-03-25 15:02:00
"234","MTC","Policytest","Africa_Eastern","elec_coal (IGCC)",2025,0.094490379,2024-03-25 15:02:00
"235","MTC","Policytest","Africa_Eastern","elec_coal (IGCC)",2030,0.280106393,2024-03-25 15:02:00
"236","MTC","Policytest","Africa_Eastern","elec_coal (IGCC)",2035,0.542083377,2024-03-25 15:02:00
"237","MTC","Policytest","Africa_Eastern","elec_coal (IGCC)",2040,0.939441094,2024-03-25 15:02:00
"238","MTC","Policytest","Africa_Eastern","elec_coal (IGCC)",2045,1.506758973,2024-03-25 15:02:00
"239","MTC","Policytest","Africa_Eastern","elec_coal (IGCC)",2050,2.245802163,2024-03-25 15:02:00
"240","MTC","Policytest","Africa_Eastern","elec_coal (IGCC)",2055,3.230087844,2024-03-25 15:02:00
"241","MTC","Policytest","Africa_Eastern","elec_coal (IGCC)",2060,4.502229639,2024-03-25 15:02:00
"242","MTC","Policytest","Africa_Eastern","elec_coal (IGCC)",2065,6.104483918,2024-03-25 15:02:00
"243","MTC","Policytest","Africa_Eastern","elec_coal (IGCC)",2070,7.971611049,2024-03-25 15:02:00
"244","MTC","Policytest","Africa_Eastern","elec_coal (IGCC)",2075,10.103607985,2024-03-25 15:02:00
"245","MTC","Policytest","Africa_Eastern","elec_coal (IGCC)",2080,12.454574925,2024-03-25 15:02:00
"246","MTC","Policytest","Africa_Eastern","elec_coal (IGCC)",2085,15.01762335,2024-03-25 15:02:00
"247","MTC","Policytest","Africa_Eastern","elec_coal (IGCC)",2090,17.666076454,2024-03-25 15:02:00
"248","MTC","Policytest","Africa_Eastern","elec_coal (IGCC)",2095,20.566474667,2024-03-25 15:02:00
"249","MTC","Policytest","Africa_Eastern","elec_coal (IGCC)",2100,23.788581944,2024-03-25 15:02:00
"250","MTC","Policytest","Africa_Eastern","elec_coal (conv pul)",1990,0.06314598,2024-03-25 15:02:00
"251","MTC","Policytest","Africa_Eastern","elec_coal (conv pul)",2005,0.433902,2024-03-25 15:02:00
"252","MTC","Policytest","Africa_Eastern","elec_coal (conv pul)",2010,0.7183685,2024-03-25 15:02:00
"253","MTC","Policytest","Africa_Eastern","elec_coal (conv pul)",2015,0.4863912,2024-03-25 15:02:00
"254","MTC","Policytest","Africa_Eastern","elec_coal (conv pul)",2020,0.78357454,2024-03-25 15:02:00
"255","MTC","Policytest","Africa_Eastern","elec_coal (conv pul)",2025,1.06257918,2024-03-25 15:02:00
"256","MTC","Policytest","Africa_Eastern","elec_coal (conv pul)",2030,1.56638905,2024-03-25 15:02:00
"257","MTC","Policytest","Africa_Eastern","elec_coal (conv pul)",2035,2.22026667,2024-03-25 15:02:00
"258","MTC","Policytest","Africa_Eastern","elec_coal (conv pul)",2040,3.1600534,2024-03-25 15:02:00
"259","MTC","Policytest","Africa_Eastern","elec_coal (conv pul)",2045,4.43905429,2024-03-25 15:02:00
"260","MTC","Policytest","Africa_Eastern","elec_coal (conv pul)",2050,6.05279051,2024-03-25 15:02:00
"261","MTC","Policytest","Africa_Eastern","elec_coal (conv pul)",2055,8.1538946,2024-03-25 15:02:00
"262","MTC","Policytest","Africa_Eastern","elec_coal (conv pul)",2060,10.81501805,2024-03-25 15:02:00
"263","MTC","Policytest","Africa_Eastern","elec_coal (conv pul)",2065,14.1136608,2024-03-25 15:02:00
"264","MTC","Policytest","Africa_Eastern","elec_coal (conv pul)",2070,17.89226435,2024-03-25 15:02:00
"265","MTC","Policytest","Africa_Eastern","elec_coal (conv pul)",2075,22.16301829,2024-03-25 15:02:00
"266","MTC","Policytest","Africa_Eastern","elec_coal (conv pul)",2080,26.53819364,2024-03-25 15:02:00
"267","MTC","Policytest","Africa_Eastern","elec_coal (conv pul)",2085,31.48725785,2024-03-25 15:02:00
"268","MTC","Policytest","Africa_Eastern","elec_coal (conv pul)",2090,36.53242623,2024-03-25 15:02:00
"269","MTC","Policytest","Africa_Eastern","elec_coal (conv pul)",2095,41.920963167,2024-03-25 15:02:00
"270","MTC","Policytest","Africa_Eastern","elec_coal (conv pul)",2100,47.816857283,2024-03-25 15:02:00
"271","MTC","Policytest","Africa_Eastern","elec_gas (CC)",2010,0.0015302737,2024-03-25 15:02:00
"272","MTC","Policytest","Africa_Eastern","elec_gas (CC)",2015,0.002929048,2024-03-25 15:02:00
"273","MTC","Policytest","Africa_Eastern","elec_gas (CC)",2020,0.0246574376,2024-03-25 15:02:00
"274","MTC","Policytest","Africa_Eastern","elec_gas (CC)",2025,0.0602762921,2024-03-25 15:02:00
"275","MTC","Policytest","Africa_Eastern","elec_gas (CC)",2030,0.1421331886,2024-03-25 15:02:00
